task_id,source,result,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,bleu,chrf,rouge_l,codebleu,ast_similarity,canon_sloc,canon_cyclomatic,canon_maintainability,canon_halstead_volume,canon_halstead_difficulty,canon_halstead_effort,canon_cognitive,canon_comment_density,canon_api_calls,n_output_tokens
HumanEval_83,humaneval,fail,0,,0,,0,5.000,2.000,99.630,39.863,2.667,106.302,2.000,0.000,0.000,72.004,73.537,85.714,79.520,100.000,3.000,2.000,93.062,41.513,2.286,94.887,1.000,0.000,0.000,73
HumanEval_84,humaneval,pass,0,,0,,0,3.000,2.000,100.000,0.000,0.000,0.000,0.000,66.667,4.000,46.696,59.891,53.846,24.637,77.193,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,190
HumanEval_85,humaneval,pass,0,,0,,0,2.000,3.000,84.693,15.510,1.000,15.510,0.000,0.000,3.000,86.614,90.092,100.000,80.803,97.297,2.000,3.000,86.982,15.510,1.000,15.510,0.000,0.000,3.000,39
HumanEval_86,humaneval,fail,0,,0,,0,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,33.373,50.861,70.000,18.407,79.167,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,24
HumanEval_87,humaneval,fail,0,,0,,0,7.000,3.000,72.441,11.610,1.000,11.610,3.000,0.000,4.000,8.644,24.455,30.769,19.067,60.403,3.000,4.000,52.140,4.755,0.500,2.377,0.000,0.000,3.000,62
HumanEval_88,humaneval,fail,0,,0,,0,5.000,2.000,69.690,38.054,2.000,76.107,1.000,0.000,2.000,37.975,53.096,52.941,23.517,66.667,2.000,2.000,50.083,50.189,2.250,112.926,1.000,0.000,2.000,240
HumanEval_89,humaneval,fail,0,,0,,0,15.000,4.000,88.878,66.608,1.800,119.894,7.000,0.000,5.000,11.438,39.135,28.571,34.601,50.000,9.000,3.000,88.924,66.608,2.667,177.621,4.000,0.000,1.000,218
HumanEval_90,humaneval,fail,1,magic_number,1,magic_number,0,5.000,2.000,79.742,4.755,0.500,2.377,1.000,0.000,2.000,41.293,52.430,50.000,22.059,57.692,3.000,2.000,69.208,4.755,0.500,2.377,1.000,0.000,3.000,34
HumanEval_91,humaneval,fail,0,,0,,0,2.000,3.000,52.030,13.932,0.500,6.966,0.000,0.000,4.000,12.556,23.937,23.529,20.277,48.000,4.000,2.000,74.090,4.755,0.500,2.377,0.000,0.000,2.000,136
HumanEval_92,humaneval,pass,0,,0,,0,2.000,6.000,78.322,110.361,2.923,322.595,2.000,0.000,1.000,57.797,60.795,74.074,51.850,80.992,6.000,7.000,79.653,104.000,3.000,312.000,5.000,0.000,1.000,53
HumanEval_93,humaneval,fail,0,,0,,0,13.000,4.000,83.627,66.608,1.800,119.894,7.000,15.385,5.000,8.541,37.480,27.778,21.608,36.986,5.000,4.000,72.151,15.510,1.000,15.510,1.000,0.000,5.000,116
HumanEval_94,humaneval,pass,0,,0,,0,14.000,9.000,60.917,72.000,3.600,259.200,8.000,0.000,6.000,15.545,32.295,45.333,21.261,38.961,14.000,5.000,88.273,105.416,4.000,421.662,12.000,0.000,6.000,111
HumanEval_95,humaneval,pass,0,,0,,0,6.000,7.000,71.141,36.541,1.500,54.812,4.000,0.000,5.000,19.772,32.716,35.294,12.606,49.741,22.000,12.000,82.277,162.516,2.824,458.868,23.000,0.000,5.000,71
HumanEval_96,humaneval,pass,2,inefficient_loop;magic_number,2,inefficient_loop;magic_number,0,18.000,9.000,58.401,75.284,3.500,263.495,9.000,0.000,5.000,14.902,24.613,33.333,12.406,47.458,11.000,5.000,94.326,15.510,1.000,15.510,8.000,0.000,2.000,122
HumanEval_97,humaneval,pass,0,,0,,0,5.000,1.000,75.063,25.266,1.200,30.319,0.000,40.000,1.000,8.077,30.322,42.857,26.462,58.182,2.000,1.000,51.853,25.266,1.200,30.319,0.000,0.000,1.000,170
HumanEval_98,humaneval,pass,1,magic_number,1,magic_number,0,2.000,4.000,58.009,43.020,2.000,86.039,1.000,0.000,2.000,8.563,28.255,44.444,11.133,48.571,6.000,3.000,95.793,15.510,1.000,15.510,3.000,0.000,2.000,100
HumanEval_99,humaneval,fail,0,,0,,4,11.000,2.000,81.409,4.755,0.500,2.377,2.000,45.455,6.000,8.351,29.332,34.921,15.121,36.620,16.000,6.000,84.216,77.709,1.950,151.533,8.000,6.250,7.000,270
HumanEval_100,humaneval,pass,0,,0,,0,2.000,2.000,84.828,15.510,1.000,15.510,0.000,0.000,1.000,100.000,100.000,100.000,100.000,100.000,2.000,2.000,53.654,15.510,1.000,15.510,0.000,0.000,1.000,26
HumanEval_101,humaneval,fail,1,magic_number,1,magic_number,0,2.000,2.000,64.976,4.755,0.500,2.377,1.000,0.000,1.000,3.008,14.324,36.842,11.707,37.838,11.000,4.000,97.606,11.610,1.000,11.610,5.000,0.000,3.000,129
HumanEval_102,humaneval,fail,0,,0,,0,9.000,5.000,64.128,113.300,6.333,717.566,5.000,0.000,1.000,20.867,39.866,56.522,33.408,48.485,8.000,4.000,93.206,65.729,5.000,328.646,3.000,0.000,0.000,75
HumanEval_103,humaneval,fail,0,,0,,0,6.000,2.000,68.906,58.810,4.583,269.547,1.000,0.000,4.000,43.987,43.445,54.545,39.748,76.786,7.000,3.000,84.946,71.699,4.643,332.889,2.000,0.000,3.000,57
HumanEval_104,humaneval,pass,0,,0,,0,9.000,1.000,66.252,48.432,3.750,181.620,6.000,0.000,4.000,10.775,26.830,20.690,15.246,42.424,6.000,4.000,89.293,15.510,1.000,15.510,3.000,0.000,5.000,77
HumanEval_105,humaneval,fail,1,magic_number,1,magic_number,0,7.000,4.000,86.478,48.432,2.571,124.540,7.000,14.286,3.000,8.272,35.213,28.866,13.066,48.921,20.000,3.000,100.000,0.000,0.000,0.000,3.000,0.000,2.000,137
HumanEval_106,humaneval,fail,0,,0,,0,2.000,3.000,81.144,49.829,3.333,166.096,1.000,0.000,1.000,10.811,25.808,37.931,14.875,22.400,12.000,5.000,88.532,105.486,3.273,345.227,10.000,0.000,1.000,42
HumanEval_107,humaneval,pass,0,,0,,0,12.000,4.000,61.909,78.138,2.364,184.689,7.000,0.000,3.000,57.770,58.595,70.707,51.108,82.635,11.000,6.000,75.526,140.554,3.281,461.193,6.000,0.000,3.000,101
HumanEval_108,humaneval,fail,0,,0,,0,4.000,3.000,81.722,4.755,0.500,2.377,0.000,0.000,5.000,8.175,29.766,35.616,13.570,44.444,8.000,2.000,88.379,57.359,2.500,143.399,3.000,0.000,7.000,51
HumanEval_109,humaneval,fail,0,,0,,0,10.000,7.000,89.523,142.134,4.118,585.257,4.000,40.000,4.000,37.252,49.273,44.898,29.353,51.485,12.000,4.000,77.423,28.529,1.500,42.794,4.000,0.000,5.000,170
HumanEval_110,humaneval,pass,0,,0,,0,7.000,6.000,97.320,51.891,2.857,148.261,2.000,42.857,1.000,13.317,40.032,57.971,19.145,51.786,12.000,6.000,87.395,75.284,3.500,263.495,7.000,0.000,0.000,128
HumanEval_111,humaneval,pass,0,,0,,0,5.000,3.000,82.551,4.755,0.500,2.377,0.000,0.000,5.000,5.573,21.800,25.806,6.103,26.471,12.000,7.000,90.390,53.774,2.500,134.436,10.000,0.000,2.000,195
HumanEval_112,humaneval,pass,0,,0,,0,4.000,3.000,100.000,24.000,1.500,36.000,0.000,50.000,1.000,52.034,67.576,76.190,65.248,84.337,3.000,3.000,57.188,24.000,1.500,36.000,0.000,0.000,1.000,78
HumanEval_113,humaneval,fail,0,,0,,0,2.000,4.000,82.705,28.529,1.500,42.794,0.000,0.000,3.000,7.989,34.138,36.111,36.524,35.556,6.000,3.000,79.381,135.707,1.500,203.560,1.000,0.000,4.000,62
HumanEval_114,humaneval,fail,0,,0,,0,8.000,3.000,72.441,11.610,1.000,11.610,2.000,0.000,2.000,24.913,42.865,45.946,15.139,45.312,12.000,5.000,92.380,49.829,3.000,149.487,4.000,0.000,1.000,71
HumanEval_115,humaneval,fail,0,,0,,0,4.000,2.000,81.856,4.755,0.500,2.377,0.000,0.000,2.000,0.001,6.143,6.452,17.956,47.458,3.000,2.000,86.491,4.755,0.500,2.377,0.000,0.000,2.000,37
HumanEval_116,humaneval,pass,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,49.223,66.712,86.957,28.537,78.431,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,41
HumanEval_117,humaneval,fail,0,,0,,0,7.000,2.000,97.992,22.459,1.000,22.459,1.000,28.571,2.000,1.517,11.985,14.286,9.223,34.545,10.000,5.000,88.970,27.000,1.800,48.600,8.000,0.000,5.000,81
HumanEval_118,humaneval,pass,0,,0,,0,6.000,5.000,68.407,98.099,4.364,428.069,4.000,0.000,2.000,51.735,65.182,78.049,47.167,68.293,9.000,6.000,85.056,110.446,4.958,547.629,8.000,0.000,2.000,75
HumanEval_119,humaneval,fail,1,magic_number,1,magic_number,0,8.000,7.000,67.335,49.829,3.333,166.096,2.000,62.500,1.000,12.787,24.943,28.916,13.923,39.024,14.000,3.000,86.689,96.000,3.636,349.091,20.000,0.000,1.000,334
HumanEval_120,humaneval,fail,0,,0,,0,4.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,1.000,13.220,34.048,44.444,10.573,58.333,6.000,2.000,63.106,10.000,1.500,15.000,1.000,0.000,1.000,59
HumanEval_121,humaneval,pass,0,,0,,0,2.000,4.000,80.778,53.774,2.500,134.436,1.000,0.000,2.000,56.395,69.159,82.353,68.145,94.737,2.000,4.000,64.288,53.774,1.667,89.624,1.000,0.000,2.000,38
HumanEval_122,humaneval,pass,0,,0,,0,2.000,3.000,48.509,18.095,1.000,18.095,0.000,0.000,1.000,28.615,36.778,56.000,36.097,75.000,2.000,3.000,52.573,4.755,0.500,2.377,0.000,0.000,3.000,160
HumanEval_123,humaneval,pass,0,,0,,0,13.000,3.000,86.292,98.099,4.364,428.069,10.000,0.000,3.000,20.556,37.887,41.463,22.176,46.429,13.000,5.000,85.481,117.207,6.667,781.378,8.000,0.000,3.000,324
HumanEval_124,humaneval,pass,2,dead_code;magic_number,2,dead_code;magic_number,0,15.000,13.000,82.675,280.000,5.180,1450.400,12.000,33.333,3.000,62.766,73.858,76.821,54.219,87.719,16.000,13.000,81.731,264.972,4.500,1192.374,12.000,0.000,3.000,253
HumanEval_125,humaneval,pass,1,magic_number,1,magic_number,0,7.000,6.000,67.753,72.000,2.727,196.364,4.000,0.000,4.000,57.551,66.691,74.576,59.853,87.603,7.000,6.000,88.092,55.507,2.222,123.348,4.000,0.000,5.000,67
HumanEval_126,humaneval,fail,0,,0,,0,7.000,4.000,69.962,38.039,2.000,76.078,4.000,0.000,3.000,14.311,36.431,43.836,11.519,53.793,10.000,7.000,83.620,41.513,2.286,94.887,4.000,0.000,5.000,57
HumanEval_127,humaneval,fail,0,,0,,0,18.000,7.000,58.337,84.000,4.200,352.800,7.000,0.000,6.000,9.589,26.039,40.506,23.084,41.611,16.000,3.000,82.977,116.692,3.857,450.098,18.000,0.000,4.000,146
HumanEval_128,humaneval,pass,0,,0,,0,7.000,5.000,93.472,57.359,3.571,204.855,6.000,28.571,4.000,24.242,45.072,48.571,31.106,64.179,4.000,4.000,64.605,60.918,3.750,228.441,2.000,0.000,5.000,109
HumanEval_129,humaneval,pass,0,,0,,0,22.000,5.000,53.378,240.000,5.000,1200.000,30.000,0.000,3.000,18.776,29.024,26.455,25.635,27.778,23.000,10.000,76.995,183.936,8.182,1504.930,26.000,0.000,4.000,230
HumanEval_130,humaneval,fail,1,magic_number,1,magic_number,0,14.000,6.000,81.873,140.648,6.000,843.888,7.000,0.000,3.000,43.305,47.168,58.065,40.934,83.495,10.000,4.000,76.050,150.117,4.615,692.849,5.000,0.000,2.000,346
HumanEval_131,humaneval,pass,0,,0,,0,10.000,4.000,92.926,64.529,4.286,276.554,4.000,0.000,0.000,7.739,31.160,46.875,21.190,47.788,12.000,4.000,92.391,51.891,2.857,148.261,5.000,0.000,2.000,139
HumanEval_132,humaneval,fail,1,magic_number,1,magic_number,0,9.000,6.000,65.696,64.725,3.056,197.771,8.000,0.000,3.000,5.877,15.425,16.471,18.398,45.509,17.000,6.000,87.442,84.000,3.182,267.273,8.000,0.000,4.000,61
HumanEval_133,humaneval,pass,0,,0,,0,3.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,2.000,13.551,21.635,25.000,7.944,54.167,6.000,2.000,86.112,15.510,1.000,15.510,1.000,0.000,1.000,29
HumanEval_134,humaneval,fail,0,,0,,0,9.000,4.000,79.593,39.863,2.333,93.014,4.000,44.444,4.000,13.863,31.935,34.783,28.863,56.250,3.000,3.000,53.389,44.973,2.286,102.795,2.000,0.000,4.000,240
HumanEval_135,humaneval,fail,0,,0,,0,5.000,3.000,74.887,22.459,1.875,42.110,3.000,0.000,2.000,47.773,50.498,64.865,27.714,68.889,8.000,3.000,92.889,44.379,3.600,159.764,3.000,0.000,1.000,42
HumanEval_136,humaneval,pass,0,,0,,0,12.000,7.000,65.376,28.074,2.250,63.165,4.000,0.000,2.000,7.416,21.272,29.412,14.951,40.299,4.000,3.000,69.680,12.000,2.000,24.000,2.000,0.000,4.000,92
HumanEval_137,humaneval,fail,0,,0,,0,11.000,5.000,92.363,9.510,1.000,9.510,5.000,18.182,3.000,33.173,45.842,58.667,19.878,66.216,6.000,5.000,82.329,15.510,1.000,15.510,4.000,0.000,3.000,86
HumanEval_138,humaneval,pass,1,magic_number,1,magic_number,0,2.000,2.000,100.000,41.513,2.286,94.887,1.000,50.000,0.000,100.000,100.000,100.000,100.000,100.000,2.000,2.000,65.344,41.513,2.286,94.887,1.000,0.000,0.000,44
HumanEval_139,humaneval,pass,0,,0,,0,6.000,2.000,74.420,15.510,1.000,15.510,1.000,0.000,2.000,30.855,37.637,54.054,49.871,86.154,7.000,2.000,91.024,25.266,1.200,30.319,1.000,0.000,1.000,45
HumanEval_140,humaneval,pass,1,magic_number,1,magic_number,0,18.000,7.000,55.269,220.418,5.667,1249.037,11.000,0.000,0.000,17.660,21.928,24.348,20.554,64.444,21.000,7.000,80.664,335.201,6.000,2011.204,12.000,0.000,1.000,132
HumanEval_141,humaneval,fail,0,,0,,0,4.000,2.000,100.000,0.000,0.000,0.000,1.000,0.000,1.000,1.484,14.792,15.190,5.970,25.806,15.000,8.000,87.466,62.510,2.500,156.276,5.000,0.000,4.000,60
HumanEval_142,humaneval,fail,0,,0,,0,8.000,4.000,65.954,93.765,2.909,272.772,4.000,0.000,1.000,23.951,24.815,49.231,26.553,59.060,10.000,5.000,89.296,110.361,3.750,413.856,6.000,0.000,4.000,70
HumanEval_143,humaneval,pass,0,,0,,0,11.000,3.000,64.762,53.774,3.571,192.052,11.000,0.000,6.000,31.132,41.848,33.333,25.441,34.320,12.000,7.000,81.813,68.532,1.636,112.144,11.000,0.000,5.000,95
HumanEval_144,humaneval,pass,0,,0,,0,6.000,1.000,100.000,15.510,1.000,15.510,0.000,50.000,1.000,1.432,14.488,13.333,14.329,44.248,8.000,2.000,90.585,51.891,1.875,97.297,1.000,0.000,2.000,87
HumanEval_145,humaneval,fail,0,,0,,0,,,,,,,,,,14.809,33.784,20.896,13.655,,8.000,1.000,90.422,41.209,2.000,82.418,3.000,0.000,4.000,49
HumanEval_146,humaneval,fail,1,magic_number,1,magic_number,0,6.000,5.000,68.290,101.950,3.692,376.432,4.000,0.000,3.000,28.524,36.750,52.055,32.029,54.930,9.000,5.000,93.115,64.725,3.056,197.771,7.000,0.000,2.000,71
HumanEval_147,humaneval,pass,0,,0,,0,9.000,6.000,63.293,142.624,3.667,522.953,10.000,0.000,1.000,61.540,66.411,84.536,67.092,86.809,9.000,6.000,82.155,144.946,3.438,498.254,10.000,0.000,2.000,101
HumanEval_148,humaneval,fail,0,,0,,0,8.000,2.000,68.674,20.897,2.000,41.795,2.000,0.000,2.000,22.255,45.485,38.710,37.648,80.488,10.000,5.000,78.165,83.762,4.167,349.008,4.000,0.000,1.000,104
HumanEval_149,humaneval,pass,0,,0,,0,5.000,3.000,100.000,15.510,1.000,15.510,0.000,40.000,2.000,16.424,35.197,36.364,13.045,62.366,7.000,3.000,77.690,15.510,1.000,15.510,3.000,0.000,4.000,98
HumanEval_150,humaneval,pass,0,,0,,0,9.000,2.000,94.825,53.774,3.571,192.052,12.000,0.000,3.000,28.466,51.866,50.000,32.801,68.132,9.000,5.000,96.719,25.266,1.200,30.319,5.000,0.000,1.000,153
HumanEval_151,humaneval,pass,0,,0,,0,2.000,5.000,48.822,57.359,3.929,225.341,1.000,0.000,2.000,27.988,45.471,56.410,37.709,77.922,2.000,5.000,48.037,74.231,4.333,321.667,1.000,0.000,2.000,168
HumanEval_152,humaneval,pass,0,,0,,0,2.000,2.000,88.423,4.755,0.500,2.377,0.000,0.000,2.000,51.917,70.702,63.636,56.461,100.000,2.000,2.000,55.658,4.755,0.500,2.377,0.000,0.000,2.000,27
HumanEval_153,humaneval,pass,0,,0,,0,13.000,3.000,66.960,15.510,1.000,15.510,3.000,0.000,5.000,6.313,31.361,20.588,17.610,51.793,10.000,15.000,75.241,120.405,2.000,240.809,7.000,0.000,4.000,117
HumanEval_154,humaneval,pass,0,,0,,0,6.000,3.000,72.825,15.510,1.000,15.510,3.000,0.000,2.000,21.792,44.272,40.741,18.131,55.738,8.000,4.000,91.148,75.284,2.333,175.663,6.000,0.000,2.000,48
HumanEval_155,humaneval,pass,0,,0,,0,5.000,5.000,93.670,38.039,2.000,76.078,0.000,20.000,4.000,34.428,52.078,55.385,24.331,60.504,9.000,3.000,95.805,39.863,1.714,68.337,4.000,0.000,3.000,141
HumanEval_156,humaneval,pass,0,,0,,0,12.000,3.000,86.541,25.266,2.250,56.849,3.000,8.333,1.000,6.088,27.748,16.495,25.425,54.082,15.000,3.000,91.700,53.774,2.500,134.436,3.000,0.000,1.000,167
HumanEval_157,humaneval,fail,0,,0,,0,7.000,4.000,95.321,109.393,3.455,377.903,2.000,42.857,0.000,12.760,23.823,43.137,26.836,18.605,2.000,3.000,45.023,218.512,3.667,801.211,1.000,0.000,0.000,122
HumanEval_158,humaneval,pass,0,,0,,0,9.000,5.000,66.211,57.110,2.778,158.640,5.000,0.000,2.000,1.783,18.792,8.511,13.389,31.579,2.000,1.000,59.980,2.000,0.500,1.000,0.000,0.000,3.000,75
HumanEval_159,humaneval,pass,0,,0,,0,4.000,1.000,48.949,15.510,1.000,15.510,0.000,0.000,2.000,9.855,48.344,40.000,16.601,61.765,5.000,2.000,43.507,31.020,4.000,124.078,2.000,0.000,0.000,327
HumanEval_160,humaneval,fail,1,magic_number,1,magic_number,0,14.000,7.000,75.239,206.323,5.000,1031.617,7.000,0.000,2.000,3.506,27.027,24.615,16.636,28.877,5.000,2.000,50.101,13.932,0.500,6.966,1.000,0.000,3.000,306
HumanEval_161,humaneval,pass,0,,0,,0,13.000,6.000,89.101,8.000,1.000,8.000,9.000,15.385,7.000,15.507,27.260,22.222,16.879,45.087,15.000,5.000,90.712,34.869,1.750,61.021,5.000,0.000,4.000,101
HumanEval_162,humaneval,pass,0,,0,,0,5.000,2.000,82.376,2.000,0.500,1.000,1.000,0.000,3.000,60.425,59.612,50.000,19.441,72.727,3.000,2.000,100.000,0.000,0.000,0.000,1.000,0.000,3.000,34
HumanEval_163,humaneval,fail,0,,0,,0,7.000,4.000,80.584,41.513,2.286,94.887,1.000,57.143,3.000,15.627,23.254,30.508,19.710,52.893,4.000,3.000,80.290,28.529,1.500,42.794,0.000,0.000,3.000,219
mbpp_11,mbpp,pass,0,,0,,0,2.000,1.000,91.191,2.000,0.500,1.000,0.000,0.000,1.000,3.197,19.831,23.729,6.158,31.579,10.000,5.000,61.932,95.184,3.200,304.588,6.000,0.000,2.000,30
mbpp_12,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,41.999,56.142,60.000,19.176,77.419,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,18
mbpp_13,mbpp,fail,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,36.747,63.370,68.571,36.799,58.537,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,23
mbpp_14,mbpp,fail,0,,0,,0,2.000,1.000,85.289,13.932,0.500,6.966,0.000,0.000,0.000,21.323,49.664,38.095,33.940,91.892,2.000,1.000,83.276,27.000,1.000,27.000,0.000,0.000,0.000,23
mbpp_15,mbpp,fail,0,,0,,0,2.000,3.000,100.000,0.000,0.000,0.000,1.000,0.000,4.000,13.390,38.621,22.857,22.484,42.105,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,37
mbpp_16,mbpp,pass,0,,0,,0,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,66.383,85.462,86.792,62.729,100.000,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,54
mbpp_17,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,30.130,47.498,44.444,19.345,72.000,3.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,0.000,20
mbpp_18,mbpp,pass,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,1.000,0.064,10.513,10.606,2.575,21.538,26.000,8.000,55.249,68.532,2.400,164.478,5.000,0.000,7.000,33
mbpp_19,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,2.000,31.767,49.685,50.000,26.746,80.000,3.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,2.000,20
mbpp_20,mbpp,fail,1,magic_number,1,magic_number,0,2.000,2.000,80.396,66.608,2.667,177.621,1.000,0.000,0.000,4.585,19.993,16.000,10.051,43.299,13.000,5.000,61.231,93.405,5.143,480.367,5.000,0.000,0.000,38
mbpp_21,mbpp,fail,0,,0,,0,2.000,2.000,84.828,15.510,1.000,15.510,0.000,0.000,1.000,22.439,34.886,48.649,19.347,51.724,3.000,1.000,81.121,15.510,1.000,15.510,0.000,0.000,2.000,31
mbpp_22,mbpp,pass,0,,0,,0,7.000,3.000,73.706,11.610,1.000,11.610,3.000,0.000,2.000,14.557,38.169,45.614,17.933,70.103,9.000,3.000,71.325,11.610,1.000,11.610,4.000,0.000,4.000,42
mbpp_23,mbpp,pass,0,,0,,0,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,13.983,38.259,30.000,4.892,41.935,8.000,3.000,72.441,11.610,1.000,11.610,3.000,0.000,1.000,27
mbpp_24,mbpp,fail,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,4.205,27.186,34.146,3.237,24.691,9.000,2.000,66.060,68.532,3.333,228.441,1.000,0.000,1.000,19
mbpp_25,mbpp,pass,0,,0,,0,6.000,3.000,100.000,15.510,1.000,15.510,3.000,50.000,2.000,27.803,39.752,40.000,22.547,73.267,7.000,3.000,70.972,28.529,1.500,42.794,3.000,0.000,2.000,91
mbpp_26,mbpp,fail,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,2.000,13.802,29.966,33.333,9.554,50.980,7.000,4.000,76.286,4.755,0.500,2.377,6.000,0.000,0.000,22
mbpp_27,mbpp,fail,0,,0,,0,2.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,12.563,31.589,33.333,16.538,65.574,5.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,31
mbpp_28,mbpp,pass,0,,0,,0,8.000,3.000,66.573,79.954,3.889,310.934,2.000,0.000,1.000,31.068,37.331,49.123,24.267,54.386,6.000,4.000,68.844,88.811,5.000,444.053,4.000,0.000,1.000,64
mbpp_29,mbpp,pass,0,,0,,0,5.000,2.000,79.742,4.755,0.500,2.377,1.000,0.000,1.000,14.938,36.746,42.105,17.466,55.670,9.000,5.000,66.604,50.189,3.214,161.323,8.000,0.000,1.000,38
mbpp_30,mbpp,pass,0,,0,,0,8.000,4.000,71.425,15.510,1.000,15.510,6.000,0.000,2.000,29.273,43.207,66.667,29.096,70.199,10.000,5.000,64.880,66.608,1.800,119.894,6.000,0.000,4.000,64
mbpp_31,mbpp,fail,0,,0,,0,18.000,8.000,79.452,83.762,3.611,302.473,11.000,16.667,4.000,21.036,37.402,26.966,22.722,74.051,22.000,8.000,58.310,41.513,2.286,94.887,10.000,0.000,7.000,187
mbpp_32,mbpp,pass,0,,0,,0,8.000,3.000,68.153,47.549,6.250,297.180,4.000,0.000,0.000,12.968,23.062,45.455,7.351,48.485,13.000,5.000,60.976,101.579,7.438,755.495,5.000,0.000,3.000,51
mbpp_33,mbpp,fail,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,1.363,19.979,35.000,3.557,30.556,10.000,2.000,65.062,68.532,3.333,228.441,1.000,0.000,1.000,18
mbpp_34,mbpp,pass,0,,0,,0,12.000,5.000,59.874,187.296,8.000,1498.369,6.000,0.000,0.000,29.982,47.492,60.000,43.953,58.216,13.000,5.000,58.974,196.215,8.286,1625.781,6.000,0.000,1.000,103
mbpp_35,mbpp,pass,0,,0,,0,2.000,1.000,85.289,13.932,1.333,18.575,0.000,0.000,0.000,100.000,100.000,100.000,60.847,100.000,2.000,1.000,85.289,13.932,1.333,18.575,0.000,0.000,0.000,21
mbpp_36,mbpp,fail,0,,0,,0,6.000,2.000,100.000,36.000,2.400,86.400,1.000,66.667,3.000,6.466,18.153,17.647,18.883,38.462,7.000,2.000,69.287,51.891,4.167,216.214,1.000,0.000,0.000,135
mbpp_37,mbpp,fail,0,,0,,0,6.000,5.000,100.000,4.755,0.500,2.377,0.000,50.000,2.000,23.518,46.664,43.137,15.948,80.000,4.000,5.000,76.172,27.000,1.000,27.000,0.000,0.000,2.000,100
mbpp_38,mbpp,fail,0,,0,,0,9.000,3.000,66.772,51.891,2.857,148.261,4.000,0.000,0.000,17.746,25.735,47.761,13.357,59.615,4.000,5.000,73.261,70.308,3.750,263.656,0.000,0.000,1.000,66
mbpp_39,mbpp,fail,1,magic_number,1,magic_number,0,21.000,7.000,77.471,70.324,3.000,210.972,10.000,14.286,6.000,7.783,26.310,17.021,19.276,29.971,16.000,7.000,56.891,129.268,3.846,497.183,7.000,0.000,8.000,193
mbpp_40,mbpp,pass,0,,0,,0,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,24.135,48.193,40.000,32.807,64.000,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,31
mbpp_41,mbpp,pass,0,,0,,0,2.000,1.000,81.121,15.510,1.000,15.510,0.000,0.000,2.000,53.903,68.844,66.667,25.457,86.792,3.000,1.000,78.396,15.510,1.000,15.510,0.000,0.000,2.000,28
mbpp_42,mbpp,fail,0,,0,,0,5.000,3.000,74.327,27.000,1.000,27.000,1.000,0.000,3.000,22.705,48.253,45.455,18.058,46.512,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,2.000,48
mbpp_43,mbpp,fail,0,,0,,0,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,54.896,77.843,86.275,47.705,100.000,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,54
mbpp_44,mbpp,pass,0,,0,,0,5.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,53.289,64.301,76.923,40.762,71.795,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,34
mbpp_45,mbpp,fail,0,,0,,0,5.000,2.000,100.000,0.000,0.000,0.000,1.000,60.000,1.000,8.797,26.638,29.268,15.890,53.333,11.000,4.000,72.138,4.755,0.500,2.377,2.000,0.000,3.000,70
