task_id,system_mode,complexity,domain,action_keyword,intended,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,n_functions,n_stub,longest_body,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,n_output_tokens
primitive_obsession_intermediate_004,,intermediate,General Software,Compare,,0,,0,,0,9,0,5,29.000,13.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,525
primitive_obsession_intermediate_005,,intermediate,E-commerce,Report,,1,long_parameter_list,1,long_parameter_list,0,2,0,7,11.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,402
primitive_obsession_intermediate_006,,intermediate,Finance,List,,1,long_parameter_list,1,long_parameter_list,0,13,0,6,32.000,15.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,459
primitive_obsession_advanced_001,,advanced,Healthcare,Analyze,,1,duplicate_code,1,duplicate_code,0,,,,,,,,,,,,,1024
primitive_obsession_advanced_002,,advanced,Scientific Computing,Recommend,,1,long_parameter_list,1,long_parameter_list,1,4,3,8,17.000,6.000,100.000,0.000,0.000,0.000,0.000,23.529,1.000,427
primitive_obsession_advanced_003,,advanced,General Software,Implement,,0,,0,,9,6,0,7,30.000,10.000,100.000,0.000,0.000,0.000,0.000,13.333,7.000,596
primitive_obsession_advanced_004,,advanced,E-commerce,List,,2,duplicate_code;long_parameter_list,2,duplicate_code;long_parameter_list,3,4,0,9,29.000,6.000,74.186,4.000,1.000,4.000,0.000,3.448,5.000,593
primitive_obsession_advanced_005,,advanced,Finance,List,,1,duplicate_code,1,duplicate_code,0,,,,,,,,,,,,,1024
primitive_obsession_advanced_006,,advanced,Healthcare,Evaluate,,1,long_parameter_list,1,long_parameter_list,1,4,3,8,17.000,6.000,100.000,0.000,0.000,0.000,0.000,23.529,1.000,427
switch_statements_basic_001,,basic,E-commerce,Design,,1,magic_number,1,magic_number,0,1,0,1,13.000,6.000,63.519,42.110,0.833,35.092,6.000,0.000,0.000,199
switch_statements_basic_002,,basic,Finance,Implement,,0,,0,,6,1,0,2,18.000,2.000,98.802,4.755,0.500,2.377,2.000,38.889,2.000,310
switch_statements_basic_003,,basic,Healthcare,Analyze,,1,magic_number,1,magic_number,0,1,0,1,13.000,6.000,63.519,42.110,0.833,35.092,6.000,0.000,1.000,224
switch_statements_basic_004,,basic,Scientific Computing,Implement,,0,,0,,0,,,,,,,,,,,,,385
switch_statements_basic_005,,basic,General Software,Report,,1,duplicate_code,1,duplicate_code,0,,,,114.000,,,,,,,0.000,,1024
switch_statements_basic_006,,basic,E-commerce,Recommend,,1,magic_number,1,magic_number,0,1,0,1,25.000,6.000,67.371,42.110,0.833,35.092,6.000,4.000,4.000,667
switch_statements_intermediate_001,,intermediate,Finance,Write,,2,duplicate_code;magic_number,2,duplicate_code;magic_number,0,1,0,1,54.000,22.000,42.877,217.944,2.100,457.683,38.000,0.000,0.000,571
switch_statements_intermediate_002,,intermediate,Healthcare,Recommend,,1,magic_number,1,magic_number,1,1,0,1,32.000,13.000,61.854,101.065,2.000,202.130,18.000,3.125,2.000,510
switch_statements_intermediate_003,,intermediate,Scientific Computing,Implement,,1,magic_number,1,magic_number,0,1,0,1,36.000,15.000,77.233,150.568,1.273,191.633,21.000,41.667,0.000,446
switch_statements_intermediate_004,,intermediate,General Software,Report,,1,magic_number,1,magic_number,0,1,0,1,17.000,11.000,55.915,178.413,1.647,293.857,14.000,0.000,0.000,344
switch_statements_intermediate_005,,intermediate,E-commerce,Design,,1,magic_number,1,magic_number,0,1,0,1,19.000,6.000,60.502,34.829,1.250,43.536,9.000,0.000,4.000,498
switch_statements_intermediate_006,,intermediate,Finance,List,,2,duplicate_code;magic_number,2,duplicate_code;magic_number,0,1,0,1,75.000,31.000,37.362,322.647,2.727,879.945,51.000,0.000,0.000,787
switch_statements_advanced_001,,advanced,Healthcare,Report,,2,long_parameter_list;magic_number,2,long_parameter_list;magic_number,0,1,0,8,39.000,19.000,64.895,529.944,2.571,1362.714,18.000,15.385,0.000,521
switch_statements_advanced_002,,advanced,Scientific Computing,Report,,2,long_parameter_list;magic_number,2,long_parameter_list;magic_number,0,1,0,9,30.000,11.000,76.232,125.098,1.250,156.372,13.000,23.333,0.000,532
switch_statements_advanced_003,,advanced,General Software,Compare,,3,deep_nesting;long_parameter_list;magic_number,3,deep_nesting;long_parameter_list;magic_number,0,1,0,1,37.000,13.000,48.747,152.925,0.667,101.950,48.000,0.000,0.000,493
switch_statements_advanced_004,,advanced,E-commerce,Analyze,,1,long_parameter_list,1,long_parameter_list,0,1,0,3,27.000,7.000,90.605,41.513,1.500,62.270,17.000,29.630,2.000,621
switch_statements_advanced_005,,advanced,Finance,Report,,0,,0,,0,,,,84.000,,,,,,,5.952,,1024
switch_statements_advanced_006,,advanced,Healthcare,Implement,,2,long_parameter_list;magic_number,2,long_parameter_list;magic_number,0,1,0,8,39.000,19.000,64.895,529.944,2.571,1362.714,18.000,15.385,0.000,521
parallel_inheritance_basic_001,,basic,E-commerce,Recommend,,0,,0,,0,12,2,1,32.000,28.000,100.000,0.000,0.000,0.000,0.000,0.000,6.000,398
parallel_inheritance_basic_002,,basic,Finance,Recommend,,0,,0,,0,7,1,1,21.000,21.000,100.000,0.000,0.000,0.000,3.000,0.000,1.000,354
parallel_inheritance_basic_003,,basic,Healthcare,Write,,0,,0,,0,15,3,4,45.000,29.000,100.000,0.000,0.000,0.000,0.000,6.667,8.000,688
parallel_inheritance_basic_004,,basic,Scientific Computing,Implement,,0,,0,,5,6,0,1,22.000,15.000,100.000,0.000,0.000,0.000,1.000,4.545,8.000,361
parallel_inheritance_basic_005,,basic,General Software,Analyze,,0,,0,,0,4,0,2,15.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,402
parallel_inheritance_basic_006,,basic,E-commerce,List,,0,,0,,0,12,2,1,32.000,28.000,100.000,0.000,0.000,0.000,0.000,0.000,6.000,398
parallel_inheritance_intermediate_001,,intermediate,Finance,Design,,0,,0,,0,16,3,1,36.000,24.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,519
parallel_inheritance_intermediate_002,,intermediate,Healthcare,Write,,0,,0,,0,16,9,1,36.000,24.000,100.000,0.000,0.000,0.000,0.000,25.000,3.000,516
parallel_inheritance_intermediate_003,,intermediate,Scientific Computing,Write,,0,,0,,0,14,0,3,40.000,31.000,71.227,4.755,0.500,2.377,1.000,5.000,4.000,641
parallel_inheritance_intermediate_004,,intermediate,General Software,Report,,1,duplicate_code,1,duplicate_code,0,16,3,4,47.000,24.000,100.000,0.000,0.000,0.000,0.000,0.000,14.000,528
parallel_inheritance_intermediate_005,,intermediate,E-commerce,Analyze,,0,,1,duplicate_code,0,7,0,2,22.000,21.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,476
parallel_inheritance_advanced_001,,advanced,Finance,Measure,,0,,0,,0,18,5,1,39.000,24.000,100.000,0.000,0.000,0.000,0.000,2.564,12.000,566
parallel_inheritance_advanced_002,,advanced,Healthcare,List,,1,duplicate_code,1,duplicate_code,0,5,0,6,35.000,15.000,100.000,0.000,0.000,0.000,0.000,0.000,7.000,609
parallel_inheritance_advanced_003,,advanced,Scientific Computing,Design,,1,duplicate_code,1,duplicate_code,0,13,5,6,44.000,29.000,100.000,0.000,0.000,0.000,0.000,2.273,7.000,667
parallel_inheritance_advanced_004,,advanced,General Software,Write,,1,duplicate_code,1,duplicate_code,0,5,0,6,31.000,11.000,100.000,0.000,0.000,0.000,0.000,3.226,12.000,555
parallel_inheritance_advanced_005,,advanced,E-commerce,Analyze,,0,,0,,0,18,5,1,39.000,24.000,100.000,0.000,0.000,0.000,0.000,2.564,12.000,566
lazy_class_basic_001,,basic,E-commerce,Compare,,0,,0,,0,1,0,1,4.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,35
lazy_class_basic_002,,basic,Finance,Measure,,0,,0,,0,2,0,1,9.000,6.000,100.000,0.000,0.000,0.000,2.000,0.000,3.000,214
lazy_class_basic_003,,basic,Healthcare,Report,,0,,0,,0,2,0,1,9.000,6.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,365
lazy_class_basic_004,,basic,Scientific Computing,Write,,0,,0,,0,2,0,1,5.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,155
lazy_class_basic_005,,basic,General Software,Recommend,,0,,0,,0,1,0,1,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,107
lazy_class_basic_006,,basic,E-commerce,Compare,,0,,0,,0,3,0,1,10.000,6.000,67.491,27.000,1.800,48.600,2.000,0.000,1.000,213
lazy_class_intermediate_001,,intermediate,Finance,Analyze,,0,,0,,0,4,0,2,14.000,10.000,69.585,4.755,0.500,2.377,0.000,0.000,2.000,381
lazy_class_intermediate_002,,intermediate,Healthcare,Measure,,0,,0,,0,3,0,1,17.000,11.000,79.419,15.510,1.000,15.510,0.000,5.882,4.000,278
lazy_class_intermediate_003,,intermediate,Scientific Computing,Evaluate,,1,magic_number,1,magic_number,0,6,0,2,17.000,14.000,63.746,15.510,1.000,15.510,1.000,0.000,2.000,314
lazy_class_intermediate_004,,intermediate,General Software,Report,,0,,0,,0,4,0,2,17.000,12.000,58.346,100.078,2.286,228.750,1.000,0.000,2.000,308
lazy_class_intermediate_005,,intermediate,E-commerce,Measure,,0,,0,,0,6,1,2,29.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,388
lazy_class_advanced_001,,advanced,Finance,Measure,,1,magic_number,1,magic_number,0,10,0,2,33.000,27.000,52.854,51.806,2.000,103.612,4.000,0.000,4.000,554
lazy_class_advanced_002,,advanced,Healthcare,Report,,0,,0,,0,9,0,3,27.000,19.000,55.632,48.432,1.688,81.729,1.000,0.000,4.000,540
lazy_class_advanced_003,,advanced,Scientific Computing,List,,0,,0,,0,12,0,2,34.000,22.000,60.902,103.726,2.667,276.603,0.000,2.941,6.000,512
lazy_class_advanced_004,,advanced,General Software,Implement,,0,,0,,0,10,0,1,26.000,20.000,55.769,49.829,1.250,62.286,0.000,0.000,3.000,487
lazy_class_advanced_005,,advanced,E-commerce,Recommend,,1,magic_number,1,magic_number,0,10,0,2,33.000,27.000,52.854,51.806,2.000,103.612,4.000,0.000,4.000,554
temporary_field_basic_001,,basic,E-commerce,Design,,2,dead_code;magic_number,2,dead_code;magic_number,0,2,0,5,18.000,9.000,85.754,51.891,1.111,57.657,3.000,27.778,5.000,455
temporary_field_basic_002,,basic,Finance,Report,,1,magic_number,1,magic_number,0,2,0,6,18.000,9.000,88.015,50.189,3.214,161.323,3.000,38.889,2.000,373
temporary_field_basic_003,,basic,Healthcare,Analyze,,2,broad_except;perf_try_in_loop,2,broad_except;perf_try_in_loop,0,2,0,3,18.000,10.000,100.000,0.000,0.000,0.000,5.000,0.000,4.000,338
temporary_field_basic_004,,basic,Scientific Computing,Recommend,,1,magic_number,1,magic_number,0,2,0,3,11.000,6.000,94.377,13.932,1.333,18.575,2.000,100.000,1.000,440
temporary_field_basic_005,,basic,General Software,Design,,0,,0,,0,5,0,12,37.000,8.000,100.000,0.000,0.000,0.000,1.000,0.000,18.000,574
temporary_field_basic_006,,basic,E-commerce,Compare,,2,dead_code;magic_number,2,dead_code;magic_number,0,2,0,5,18.000,9.000,85.754,51.891,1.111,57.657,3.000,27.778,5.000,455
temporary_field_intermediate_001,,intermediate,Finance,List,,0,,0,,0,4,3,6,14.000,6.000,100.000,0.000,0.000,0.000,0.000,21.429,0.000,302
temporary_field_intermediate_002,,intermediate,Healthcare,Compare,,0,,0,,0,1,0,6,8.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,155
temporary_field_intermediate_003,,intermediate,Scientific Computing,Recommend,,1,long_parameter_list,1,long_parameter_list,0,1,0,6,8.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,267
temporary_field_intermediate_004,,intermediate,General Software,Design,,0,,0,,0,2,0,5,9.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,220
temporary_field_intermediate_005,,intermediate,E-commerce,Report,,2,broad_except;magic_number,2,broad_except;magic_number,0,6,0,5,34.000,14.000,52.796,50.189,2.250,112.926,5.000,0.000,6.000,574
temporary_field_advanced_001,,advanced,Finance,Compare,,0,,0,,0,9,8,10,28.000,11.000,100.000,0.000,0.000,0.000,0.000,28.571,0.000,418
temporary_field_advanced_002,,advanced,Healthcare,List,,1,long_parameter_list,1,long_parameter_list,0,3,1,10,25.000,5.000,100.000,0.000,0.000,0.000,0.000,16.000,1.000,552
temporary_field_advanced_003,,advanced,Scientific Computing,List,,1,long_parameter_list,1,long_parameter_list,0,4,0,9,24.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,458
temporary_field_advanced_004,,advanced,General Software,Report,,0,,0,,0,11,1,9,31.000,13.000,100.000,0.000,0.000,0.000,0.000,3.226,0.000,493
temporary_field_advanced_005,,advanced,E-commerce,Compare,,0,,0,,0,9,8,10,28.000,11.000,100.000,0.000,0.000,0.000,0.000,28.571,0.000,418
message_chains_basic_001,,basic,E-commerce,Report,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,169
message_chains_basic_002,,basic,Finance,Implement,,0,,0,,3,1,0,5,19.000,2.000,100.000,4.000,1.000,4.000,1.000,5.263,3.000,332
message_chains_basic_003,,basic,Healthcare,Write,,1,magic_number,1,magic_number,0,1,0,4,8.000,3.000,100.000,4.755,0.500,2.377,3.000,75.000,1.000,338
message_chains_basic_004,,basic,Scientific Computing,Measure,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,99
message_chains_basic_005,,basic,General Software,Compare,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,208
message_chains_basic_006,,basic,E-commerce,Compare,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,169
message_chains_intermediate_001,,intermediate,Finance,Write,,2,complex_conditional;magic_number,2,complex_conditional;magic_number,0,1,0,1,8.000,8.000,64.985,108.048,1.000,108.048,6.000,0.000,2.000,322
message_chains_intermediate_002,,intermediate,Healthcare,Compare,,0,,0,,0,,,,1.000,,,,,,,0.000,,426
message_chains_intermediate_003,,intermediate,Scientific Computing,Analyze,,0,,0,,0,1,0,2,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,385
message_chains_intermediate_004,,intermediate,General Software,Report,,0,,0,,0,1,0,6,8.000,1.000,100.000,0.000,0.000,0.000,0.000,75.000,5.000,264
message_chains_intermediate_005,,intermediate,E-commerce,Compare,,1,magic_number,1,magic_number,0,1,0,3,8.000,2.000,75.290,4.755,0.500,2.377,2.000,0.000,2.000,267
message_chains_advanced_001,,advanced,Finance,Evaluate,,1,dead_code,1,dead_code,0,1,0,11,21.000,1.000,100.000,0.000,0.000,0.000,0.000,47.619,10.000,519
message_chains_advanced_002,,advanced,Healthcare,Measure,,0,,0,,4,1,0,3,35.000,4.000,85.488,15.510,1.000,15.510,8.000,5.714,4.000,383
message_chains_advanced_003,,advanced,Scientific Computing,Write,,1,dead_code,1,dead_code,2,1,0,4,29.000,5.000,88.858,15.510,1.000,15.510,8.000,6.897,4.000,358
message_chains_advanced_004,,advanced,General Software,Implement,,0,,0,,0,1,0,6,20.000,1.000,100.000,0.000,0.000,0.000,0.000,30.000,5.000,528
message_chains_advanced_005,,advanced,E-commerce,Measure,,1,magic_number,1,magic_number,0,1,0,3,8.000,2.000,75.290,4.755,0.500,2.377,2.000,0.000,2.000,270
middle_man_basic_001,,basic,E-commerce,Measure,,0,,0,,0,4,0,1,9.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,219
middle_man_basic_002,,basic,Finance,Write,,0,,0,,0,5,0,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,285
middle_man_basic_003,,basic,Healthcare,Analyze,,0,,0,,0,4,0,1,9.000,6.000,100.000,0.000,0.000,0.000,0.000,11.111,3.000,448
middle_man_basic_004,,basic,Scientific Computing,Analyze,,0,,0,,0,3,0,1,7.000,5.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,164
middle_man_basic_005,,basic,General Software,Measure,,0,,0,,0,4,0,1,13.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,284
middle_man_basic_006,,basic,E-commerce,Evaluate,,0,,0,,0,4,0,1,9.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,219
middle_man_intermediate_001,,intermediate,Finance,Design,,0,,0,,0,5,2,1,12.000,9.000,100.000,0.000,0.000,0.000,0.000,33.333,3.000,264
middle_man_intermediate_002,,intermediate,Healthcare,Evaluate,,0,,0,,0,6,0,1,13.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,5.000,446
middle_man_intermediate_003,,intermediate,Scientific Computing,Design,,0,,0,,0,8,0,1,17.000,10.000,100.000,0.000,0.000,0.000,0.000,0.000,7.000,334
middle_man_intermediate_004,,intermediate,General Software,Compare,,0,,0,,0,5,0,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,327
middle_man_intermediate_005,,intermediate,E-commerce,Compare,,0,,0,,0,6,0,1,13.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,5.000,306
middle_man_advanced_001,,advanced,Finance,Write,,0,,0,,0,13,10,5,36.000,25.000,100.000,0.000,0.000,0.000,0.000,44.444,2.000,640
middle_man_advanced_002,,advanced,Healthcare,Compare,,0,,0,,0,5,0,4,14.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,345
middle_man_advanced_003,,advanced,Scientific Computing,Implement,,0,,0,,0,6,0,5,17.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,515
middle_man_advanced_004,,advanced,General Software,Implement,,0,,0,,0,5,0,4,14.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,362
middle_man_advanced_005,,advanced,E-commerce,Evaluate,,0,,0,,0,5,0,4,14.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,576
inappropriate_intimacy_basic_001,,basic,E-commerce,Implement,,0,,0,,0,6,0,2,18.000,10.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,336
inappropriate_intimacy_basic_002,,basic,Finance,Implement,,0,,0,,0,8,0,2,23.000,13.000,60.940,13.932,1.333,18.575,2.000,0.000,2.000,377
inappropriate_intimacy_basic_003,,basic,Healthcare,Design,,1,dead_code,1,dead_code,0,7,0,3,22.000,11.000,64.899,4.755,0.500,2.377,0.000,0.000,4.000,373
inappropriate_intimacy_basic_004,,basic,Scientific Computing,List,,0,,0,,0,6,0,2,29.000,19.000,50.914,153.247,3.474,532.333,11.000,0.000,2.000,614
inappropriate_intimacy_basic_005,,basic,General Software,Evaluate,,0,,0,,0,8,0,4,23.000,14.000,60.805,13.932,0.500,6.966,2.000,0.000,2.000,407
inappropriate_intimacy_basic_006,,basic,E-commerce,Design,,0,,0,,0,6,0,2,18.000,10.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,336
inappropriate_intimacy_intermediate_001,,intermediate,Finance,Implement,,0,,0,,0,7,0,4,39.000,26.000,45.645,276.101,4.083,1127.413,15.000,0.000,5.000,654
inappropriate_intimacy_intermediate_002,,intermediate,Healthcare,Implement,,0,,0,,0,12,0,7,36.000,16.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,487
inappropriate_intimacy_intermediate_003,,intermediate,Scientific Computing,Write,,0,,0,,0,4,0,5,27.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,481
inappropriate_intimacy_intermediate_004,,intermediate,General Software,Evaluate,,0,,0,,0,6,3,3,16.000,10.000,100.000,0.000,0.000,0.000,0.000,25.000,0.000,324
inappropriate_intimacy_intermediate_005,,intermediate,E-commerce,Measure,,0,,0,,0,6,0,1,14.000,10.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,328
inappropriate_intimacy_intermediate_006,,intermediate,Finance,Implement,,0,,0,,0,7,0,4,43.000,23.000,46.166,187.487,2.826,529.854,18.000,0.000,5.000,681
inappropriate_intimacy_advanced_001,,advanced,Healthcare,Measure,,0,,0,,8,9,0,3,34.000,19.000,69.174,27.000,1.000,27.000,1.000,5.882,9.000,652
inappropriate_intimacy_advanced_002,,advanced,Scientific Computing,Recommend,,1,duplicate_code,1,duplicate_code,0,12,0,2,32.000,20.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,460
inappropriate_intimacy_advanced_003,,advanced,General Software,Report,,0,,0,,0,11,0,3,35.000,26.000,65.629,57.110,2.778,158.640,7.000,5.714,5.000,604
inappropriate_intimacy_advanced_004,,advanced,E-commerce,Implement,,0,,0,,0,11,0,4,37.000,24.000,66.017,43.020,2.000,86.039,3.000,5.405,3.000,665
inappropriate_intimacy_advanced_005,,advanced,Finance,Write,,0,,0,,0,9,0,1,27.000,18.000,74.590,15.510,1.000,15.510,2.000,7.407,4.000,512
inappropriate_intimacy_advanced_006,,advanced,Healthcare,Write,,0,,0,,8,9,0,3,34.000,19.000,69.174,27.000,1.000,27.000,1.000,5.882,9.000,652
alternative_classes_different_interfaces_basic_001,,basic,E-commerce,Compare,,0,,0,,0,2,0,3,13.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,219
alternative_classes_different_interfaces_basic_002,,basic,Finance,Compare,,0,,0,,0,2,2,1,6.000,6.000,100.000,0.000,0.000,0.000,0.000,33.333,0.000,151
alternative_classes_different_interfaces_basic_003,,basic,Healthcare,List,,0,,0,,0,4,0,5,30.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,5.000,411
alternative_classes_different_interfaces_basic_004,,basic,Scientific Computing,Implement,,0,,0,,0,4,0,6,16.000,8.000,100.000,0.000,0.000,0.000,0.000,12.500,8.000,376
alternative_classes_different_interfaces_basic_005,,basic,General Software,Evaluate,,0,,0,,0,4,0,3,17.000,8.000,67.204,4.755,0.500,2.377,0.000,0.000,4.000,328
alternative_classes_different_interfaces_basic_006,,basic,E-commerce,Compare,,0,,0,,0,2,0,3,13.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,219
alternative_classes_different_interfaces_intermediate_001,,intermediate,Finance,Analyze,,0,,0,,0,6,0,1,40.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,552
alternative_classes_different_interfaces_intermediate_002,,intermediate,Healthcare,Compare,,0,,0,,0,3,0,4,16.000,9.000,100.000,0.000,0.000,0.000,0.000,0.000,7.000,344
alternative_classes_different_interfaces_intermediate_003,,intermediate,Scientific Computing,Design,,1,magic_number,1,magic_number,0,6,2,3,36.000,21.000,51.534,66.608,0.500,33.304,9.000,0.000,5.000,451
alternative_classes_different_interfaces_intermediate_004,,intermediate,General Software,Design,,1,dead_code,1,dead_code,0,3,2,3,16.000,9.000,100.000,0.000,0.000,0.000,0.000,12.500,3.000,500
alternative_classes_different_interfaces_intermediate_005,,intermediate,E-commerce,Evaluate,,1,dead_code,1,dead_code,0,11,3,2,41.000,28.000,100.000,0.000,0.000,0.000,1.000,0.000,9.000,564
alternative_classes_different_interfaces_advanced_001,,advanced,Finance,List,,0,,0,,0,3,3,1,9.000,9.000,100.000,0.000,0.000,0.000,0.000,33.333,0.000,554
alternative_classes_different_interfaces_advanced_002,,advanced,Healthcare,Compare,,1,dead_code,1,dead_code,0,3,3,1,10.000,9.000,100.000,0.000,0.000,0.000,0.000,60.000,0.000,285
alternative_classes_different_interfaces_advanced_003,,advanced,Scientific Computing,Evaluate,,0,,0,,0,3,3,1,9.000,9.000,100.000,0.000,0.000,0.000,0.000,33.333,0.000,364
alternative_classes_different_interfaces_advanced_004,,advanced,General Software,Compare,,0,,0,,0,2,0,1,6.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,354
alternative_classes_different_interfaces_advanced_005,,advanced,E-commerce,Compare,,1,dead_code,1,dead_code,6,3,3,1,18.000,9.000,100.000,0.000,0.000,0.000,0.000,22.222,6.000,322
incomplete_library_class_basic_001,,basic,E-commerce,Write,,2,duplicate_code;mutable_default,2,duplicate_code;mutable_default,0,3,0,3,18.000,7.000,77.374,72.340,2.400,173.615,8.000,0.000,4.000,668
incomplete_library_class_basic_002,,basic,Finance,Evaluate,,0,,0,,4,3,0,2,15.000,9.000,100.000,0.000,0.000,0.000,1.000,6.667,8.000,286
incomplete_library_class_basic_003,,basic,Healthcare,Write,,0,,0,,0,4,0,5,28.000,7.000,100.000,0.000,0.000,0.000,2.000,0.000,14.000,621
incomplete_library_class_basic_004,,basic,Scientific Computing,Design,,1,broad_except,1,broad_except,2,2,0,8,35.000,10.000,100.000,0.000,0.000,0.000,4.000,2.857,8.000,592
incomplete_library_class_basic_005,,basic,General Software,Implement,,2,dead_code;duplicate_code,2,dead_code;duplicate_code,0,5,0,2,26.000,16.000,89.782,4.755,0.500,2.377,5.000,0.000,10.000,756
incomplete_library_class_intermediate_001,,intermediate,E-commerce,Analyze,,0,,0,,4,6,0,2,27.000,12.000,68.760,105.486,4.500,474.687,4.000,7.407,4.000,591
incomplete_library_class_intermediate_002,,intermediate,Finance,Design,,0,,0,,6,5,0,6,29.000,7.000,79.436,27.000,1.000,27.000,0.000,17.241,12.000,548
incomplete_library_class_intermediate_003,,intermediate,Healthcare,Recommend,,1,magic_number,1,magic_number,0,4,0,2,19.000,11.000,74.215,133.783,3.750,501.686,6.000,10.526,2.000,516
incomplete_library_class_intermediate_004,,intermediate,Scientific Computing,Write,,2,inefficient_loop;magic_number,2,inefficient_loop;magic_number,0,8,0,3,51.000,32.000,40.377,557.880,7.053,3934.520,16.000,0.000,6.000,825
incomplete_library_class_intermediate_005,,intermediate,General Software,Write,,0,,0,,0,4,0,2,15.000,7.000,100.000,0.000,0.000,0.000,2.000,0.000,6.000,554
incomplete_library_class_advanced_001,,advanced,E-commerce,Report,,2,dead_code;long_parameter_list,2,dead_code;long_parameter_list,0,9,0,10,37.000,11.000,52.146,57.110,2.778,158.640,0.000,0.000,16.000,719
incomplete_library_class_advanced_002,,advanced,Finance,Measure,,0,,0,,0,4,0,3,26.000,7.000,100.000,0.000,0.000,0.000,1.000,26.923,4.000,581
incomplete_library_class_advanced_003,,advanced,Healthcare,List,,1,dead_code,1,dead_code,0,5,0,4,25.000,9.000,100.000,0.000,0.000,0.000,2.000,24.000,8.000,541
incomplete_library_class_advanced_004,,advanced,Scientific Computing,Compare,,1,dead_code,1,dead_code,4,3,0,2,23.000,3.000,100.000,0.000,0.000,0.000,0.000,39.130,6.000,496
data_class_basic_001,,basic,E-commerce,Evaluate,,0,,0,,0,9,0,4,22.000,11.000,100.000,0.000,0.000,0.000,0.000,9.091,0.000,366
data_class_basic_002,,basic,Finance,Analyze,,0,,0,,0,6,0,5,22.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,238
data_class_basic_003,,basic,Healthcare,Implement,,0,,0,,0,11,0,5,27.000,13.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,321
data_class_basic_004,,basic,Scientific Computing,Analyze,,0,,0,,0,6,0,5,17.000,8.000,100.000,0.000,0.000,0.000,0.000,5.882,0.000,276
data_class_basic_005,,basic,General Software,List,,0,,0,,0,3,0,1,7.000,5.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,152
data_class_basic_006,,basic,E-commerce,Measure,,0,,0,,0,9,0,4,22.000,11.000,100.000,0.000,0.000,0.000,0.000,9.091,0.000,366
data_class_intermediate_001,,intermediate,Finance,Recommend,,1,long_parameter_list,1,long_parameter_list,0,20,0,9,59.000,22.000,100.000,0.000,0.000,0.000,0.000,5.085,0.000,812
