task_id,system_mode,complexity,domain,action_keyword,intended,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,n_functions,n_stub,longest_body,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,n_output_tokens
primitive_obsession_intermediate_002,,intermediate,Healthcare,Measure,,1,long_parameter_list,1,long_parameter_list,0,2,0,7,12.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,138
primitive_obsession_intermediate_003,,intermediate,Scientific Computing,Measure,,0,,0,,0,,,,17.000,,,,,,,0.000,,138
primitive_obsession_intermediate_004,,intermediate,General Software,Compare,,0,,1,dead_code,7,7,0,5,27.000,9.000,100.000,0.000,0.000,0.000,0.000,22.222,10.000,257
primitive_obsession_intermediate_005,,intermediate,E-commerce,Report,,1,long_parameter_list,1,long_parameter_list,8,1,0,7,17.000,3.000,100.000,0.000,0.000,0.000,0.000,5.882,2.000,163
primitive_obsession_intermediate_006,,intermediate,Finance,List,,1,long_parameter_list,1,long_parameter_list,7,1,0,6,15.000,3.000,100.000,0.000,0.000,0.000,0.000,6.667,2.000,146
primitive_obsession_advanced_001,,advanced,Healthcare,Analyze,,1,long_parameter_list,1,long_parameter_list,0,6,0,3,36.000,14.000,55.774,53.774,1.000,53.774,5.000,0.000,1.000,318
primitive_obsession_advanced_002,,advanced,Scientific Computing,Recommend,,1,long_parameter_list,1,long_parameter_list,0,15,0,8,38.000,17.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,325
primitive_obsession_advanced_003,,advanced,General Software,Implement,,1,magic_number,1,magic_number,0,4,0,7,21.000,12.000,56.577,77.662,2.500,194.154,5.000,0.000,4.000,234
primitive_obsession_advanced_004,,advanced,E-commerce,List,,1,long_parameter_list,1,long_parameter_list,4,4,0,9,25.000,8.000,73.470,10.000,1.500,15.000,3.000,4.000,6.000,298
primitive_obsession_advanced_005,,advanced,Finance,List,,1,long_parameter_list,1,long_parameter_list,0,6,0,3,36.000,14.000,55.774,53.774,1.000,53.774,5.000,0.000,1.000,318
primitive_obsession_advanced_006,,advanced,Healthcare,Evaluate,,1,long_parameter_list,1,long_parameter_list,0,15,0,8,38.000,17.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,325
switch_statements_basic_001,,basic,E-commerce,Design,,1,magic_number,1,magic_number,0,1,0,1,13.000,6.000,63.519,42.110,0.833,35.092,6.000,0.000,0.000,103
switch_statements_basic_002,,basic,Finance,Implement,,1,magic_number,1,magic_number,0,1,0,1,13.000,6.000,63.519,42.110,0.833,35.092,6.000,0.000,0.000,109
switch_statements_basic_003,,basic,Healthcare,Analyze,,1,magic_number,1,magic_number,0,1,0,1,13.000,6.000,63.519,42.110,0.833,35.092,6.000,0.000,1.000,102
switch_statements_basic_004,,basic,Scientific Computing,Implement,,0,,0,,0,1,0,2,9.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,90
switch_statements_basic_005,,basic,General Software,Report,,1,magic_number,1,magic_number,0,1,0,1,9.000,4.000,94.923,59.795,1.500,89.692,4.000,44.444,0.000,123
switch_statements_basic_006,,basic,E-commerce,Recommend,,1,magic_number,1,magic_number,0,1,0,1,13.000,6.000,92.371,42.110,0.833,35.092,6.000,46.154,1.000,144
switch_statements_intermediate_001,,intermediate,Finance,Write,,1,magic_number,1,magic_number,0,1,0,1,75.000,31.000,36.902,375.293,1.765,662.282,51.000,0.000,0.000,608
switch_statements_intermediate_002,,intermediate,Healthcare,Recommend,,1,magic_number,1,magic_number,0,1,0,1,31.000,21.000,46.065,450.034,1.436,646.203,26.000,0.000,0.000,313
switch_statements_intermediate_003,,intermediate,Scientific Computing,Implement,,2,long_method;magic_number,2,long_method;magic_number,0,1,0,1,71.000,29.000,38.177,319.818,2.154,688.838,49.000,0.000,1.000,573
switch_statements_intermediate_004,,intermediate,General Software,Report,,1,magic_number,1,magic_number,0,1,0,1,37.000,15.000,48.525,150.568,1.273,191.633,27.000,0.000,0.000,290
switch_statements_intermediate_005,,intermediate,E-commerce,Design,,1,magic_number,1,magic_number,0,1,0,1,20.000,12.000,54.241,178.413,1.647,293.857,16.000,0.000,5.000,196
switch_statements_intermediate_006,,intermediate,Finance,List,,1,magic_number,1,magic_number,0,1,0,1,75.000,31.000,36.902,375.293,1.765,662.282,51.000,0.000,0.000,608
switch_statements_advanced_001,,advanced,Healthcare,Report,,3,dead_code;long_parameter_list;magic_number,3,dead_code;long_parameter_list;magic_number,0,1,0,7,20.000,9.000,78.630,262.331,3.750,983.741,8.000,25.000,0.000,224
switch_statements_advanced_002,,advanced,Scientific Computing,Report,,4,duplicate_code;long_method;long_parameter_list;magic_number,4,duplicate_code;long_method;long_parameter_list;magic_number,0,1,0,1,163.000,71.000,23.420,480.000,2.667,1280.000,115.000,0.000,0.000,991
switch_statements_advanced_003,,advanced,General Software,Compare,,5,deep_nesting;duplicate_code;long_method;long_parameter_list;magic_number,5,deep_nesting;duplicate_code;long_method;long_parameter_list;magic_number,0,1,0,1,114.000,40.000,30.818,505.666,2.053,1037.945,159.000,0.000,0.000,682
switch_statements_advanced_004,,advanced,E-commerce,Analyze,,1,duplicate_code,1,duplicate_code,0,,,,125.000,,,,,,,0.000,,1024
switch_statements_advanced_005,,advanced,Finance,Report,,4,deep_nesting;duplicate_code;long_parameter_list;magic_number,4,deep_nesting;duplicate_code;long_parameter_list;magic_number,0,1,0,1,61.000,23.000,51.070,120.000,1.429,171.429,80.000,1.639,0.000,589
switch_statements_advanced_006,,advanced,Healthcare,Implement,,3,dead_code;long_parameter_list;magic_number,3,dead_code;long_parameter_list;magic_number,0,1,0,7,20.000,9.000,78.630,262.331,3.750,983.741,8.000,25.000,0.000,224
parallel_inheritance_basic_001,,basic,E-commerce,Recommend,,0,,0,,0,10,1,2,38.000,30.000,100.000,0.000,0.000,0.000,6.000,0.000,3.000,259
parallel_inheritance_basic_002,,basic,Finance,Recommend,,0,,0,,0,6,4,1,17.000,16.000,100.000,0.000,0.000,0.000,0.000,17.647,2.000,120
parallel_inheritance_basic_003,,basic,Healthcare,Write,,0,,0,,0,7,3,3,27.000,21.000,100.000,0.000,0.000,0.000,0.000,11.111,2.000,221
parallel_inheritance_basic_004,,basic,Scientific Computing,Implement,,0,,0,,0,9,4,1,26.000,25.000,100.000,0.000,0.000,0.000,0.000,0.000,6.000,160
parallel_inheritance_basic_005,,basic,General Software,Analyze,,0,,0,,0,7,1,1,21.000,21.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,120
parallel_inheritance_basic_006,,basic,E-commerce,List,,0,,0,,0,10,1,2,38.000,30.000,100.000,0.000,0.000,0.000,6.000,0.000,3.000,259
parallel_inheritance_intermediate_001,,intermediate,Finance,Design,,0,,0,,0,12,3,1,36.000,36.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,226
parallel_inheritance_intermediate_002,,intermediate,Healthcare,Write,,1,duplicate_code,1,duplicate_code,0,22,2,4,65.000,34.000,51.911,6.000,1.500,9.000,0.000,0.000,16.000,501
parallel_inheritance_intermediate_003,,intermediate,Scientific Computing,Write,,0,,0,,0,4,0,1,14.000,13.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,121
parallel_inheritance_intermediate_004,,intermediate,General Software,Report,,0,,0,,0,4,0,1,18.000,15.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,105
parallel_inheritance_intermediate_005,,intermediate,E-commerce,Analyze,,0,,0,,0,4,0,1,18.000,15.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,116
parallel_inheritance_advanced_001,,advanced,Finance,Measure,,0,,0,,0,5,5,1,65.000,40.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,340
parallel_inheritance_advanced_002,,advanced,Healthcare,List,,0,,0,,0,10,5,3,37.000,31.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,283
parallel_inheritance_advanced_003,,advanced,Scientific Computing,Design,,0,,0,,0,5,5,1,23.000,19.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,163
parallel_inheritance_advanced_004,,advanced,General Software,Write,,0,,0,,0,6,5,1,26.000,22.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,163
parallel_inheritance_advanced_005,,advanced,E-commerce,Analyze,,0,,0,,0,5,5,1,65.000,40.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,340
lazy_class_basic_001,,basic,E-commerce,Compare,,0,,0,,0,1,0,1,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,22
lazy_class_basic_002,,basic,Finance,Measure,,1,dead_code,1,dead_code,0,1,0,1,4.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,30
lazy_class_basic_003,,basic,Healthcare,Report,,0,,0,,0,1,0,2,5.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,63
lazy_class_basic_004,,basic,Scientific Computing,Write,,0,,0,,0,2,0,1,5.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,41
lazy_class_basic_005,,basic,General Software,Recommend,,0,,0,,0,1,0,1,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,19
lazy_class_basic_006,,basic,E-commerce,Compare,,0,,0,,0,3,0,1,8.000,6.000,69.605,27.000,1.800,48.600,1.000,0.000,0.000,54
lazy_class_intermediate_001,,intermediate,Finance,Analyze,,0,,0,,0,3,0,1,9.000,9.000,100.000,0.000,0.000,0.000,1.000,0.000,2.000,61
lazy_class_intermediate_002,,intermediate,Healthcare,Measure,,0,,0,,0,3,0,2,14.000,9.000,71.179,4.755,0.500,2.377,0.000,0.000,1.000,101
lazy_class_intermediate_003,,intermediate,Scientific Computing,Evaluate,,1,magic_number,1,magic_number,0,6,0,3,17.000,12.000,59.375,57.110,2.000,114.221,0.000,0.000,4.000,156
lazy_class_intermediate_004,,intermediate,General Software,Report,,0,,0,,0,4,0,1,13.000,10.000,65.006,27.000,1.800,48.600,0.000,0.000,1.000,93
lazy_class_intermediate_005,,intermediate,E-commerce,Measure,,0,,0,,0,4,0,2,13.000,10.000,100.000,0.000,0.000,0.000,0.000,7.692,2.000,97
lazy_class_advanced_001,,advanced,Finance,Measure,,1,magic_number,1,magic_number,0,7,0,1,19.000,19.000,58.064,68.000,3.300,224.400,1.000,0.000,2.000,169
lazy_class_advanced_002,,advanced,Healthcare,Report,,1,magic_number,1,magic_number,0,6,0,1,19.000,22.000,70.542,87.568,3.500,306.489,4.000,5.263,2.000,211
lazy_class_advanced_003,,advanced,Scientific Computing,List,,0,,0,,0,6,0,4,30.000,20.000,55.050,39.863,1.714,68.337,3.000,0.000,9.000,233
lazy_class_advanced_004,,advanced,General Software,Implement,,0,,0,,0,10,0,3,28.000,20.000,57.132,25.266,0.500,12.633,0.000,0.000,3.000,211
lazy_class_advanced_005,,advanced,E-commerce,Recommend,,1,magic_number,1,magic_number,0,7,0,1,19.000,19.000,58.064,68.000,3.300,224.400,1.000,0.000,2.000,169
temporary_field_basic_001,,basic,E-commerce,Design,,0,,0,,0,2,0,3,35.000,4.000,83.752,4.755,0.500,2.377,0.000,5.714,5.000,363
temporary_field_basic_002,,basic,Finance,Report,,1,magic_number,1,magic_number,0,5,0,3,22.000,10.000,78.938,76.000,2.727,207.273,4.000,18.182,5.000,243
temporary_field_basic_003,,basic,Healthcare,Analyze,,0,,0,,0,1,0,3,5.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,35
temporary_field_basic_004,,basic,Scientific Computing,Recommend,,0,,0,,0,1,0,3,5.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,38
temporary_field_basic_005,,basic,General Software,Design,,1,magic_number,1,magic_number,0,2,0,3,12.000,7.000,90.118,12.000,0.667,8.000,3.000,16.667,1.000,96
temporary_field_basic_006,,basic,E-commerce,Compare,,0,,0,,0,2,0,3,35.000,4.000,83.752,4.755,0.500,2.377,0.000,5.714,5.000,363
temporary_field_intermediate_001,,intermediate,Finance,List,,0,,0,,0,1,0,6,8.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,63
temporary_field_intermediate_002,,intermediate,Healthcare,Compare,,0,,0,,0,1,0,6,8.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,70
temporary_field_intermediate_003,,intermediate,Scientific Computing,Recommend,,0,,0,,0,1,0,6,8.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,65
temporary_field_intermediate_004,,intermediate,General Software,Design,,0,,0,,0,6,0,5,17.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,147
temporary_field_intermediate_005,,intermediate,E-commerce,Report,,0,,0,,0,1,0,5,7.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,53
temporary_field_advanced_001,,advanced,Finance,Compare,,0,,0,,0,1,0,10,12.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,93
temporary_field_advanced_002,,advanced,Healthcare,List,,0,,0,,0,3,0,10,28.000,6.000,100.000,0.000,0.000,0.000,2.000,21.429,1.000,337
temporary_field_advanced_003,,advanced,Scientific Computing,List,,0,,0,,11,2,0,9,32.000,4.000,100.000,0.000,0.000,0.000,0.000,9.375,3.000,296
temporary_field_advanced_004,,advanced,General Software,Report,,0,,0,,0,1,0,9,11.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,91
temporary_field_advanced_005,,advanced,E-commerce,Compare,,0,,0,,0,1,0,10,12.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,93
message_chains_basic_001,,basic,E-commerce,Report,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,22
message_chains_basic_002,,basic,Finance,Implement,,1,magic_number,1,magic_number,0,1,0,3,12.000,3.000,90.387,12.000,0.667,8.000,3.000,16.667,0.000,126
message_chains_basic_003,,basic,Healthcare,Write,,0,,0,,0,1,0,3,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,50
message_chains_basic_004,,basic,Scientific Computing,Measure,,0,,0,,0,1,0,2,3.000,1.000,100.000,0.000,0.000,0.000,0.000,33.333,0.000,46
message_chains_basic_005,,basic,General Software,Compare,,1,magic_number,1,magic_number,0,1,0,1,5.000,4.000,72.641,44.973,1.000,44.973,3.000,0.000,0.000,61
message_chains_basic_006,,basic,E-commerce,Compare,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,22
message_chains_intermediate_001,,intermediate,Finance,Write,,1,magic_number,1,magic_number,0,1,0,1,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,29
message_chains_intermediate_002,,intermediate,Healthcare,Compare,,0,,0,,0,1,0,2,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,49
message_chains_intermediate_003,,intermediate,Scientific Computing,Analyze,,0,,0,,0,1,0,5,7.000,1.000,100.000,2.000,0.500,1.000,0.000,28.571,2.000,125
message_chains_intermediate_004,,intermediate,General Software,Report,,1,magic_number,1,magic_number,0,1,0,6,14.000,5.000,87.399,12.000,0.667,8.000,7.000,14.286,0.000,110
message_chains_intermediate_005,,intermediate,E-commerce,Compare,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,24
message_chains_advanced_001,,advanced,Finance,Evaluate,,2,dead_code;magic_number,2,dead_code;magic_number,0,1,0,1,14.000,6.000,88.232,53.774,2.500,134.436,10.000,28.571,1.000,214
message_chains_advanced_002,,advanced,Healthcare,Measure,,0,,0,,0,1,0,9,13.000,5.000,88.352,39.863,2.667,106.302,7.000,23.077,0.000,149
message_chains_advanced_003,,advanced,Scientific Computing,Write,,0,,0,,0,,,,10.000,,,,,,,10.000,,181
message_chains_advanced_004,,advanced,General Software,Implement,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,32
message_chains_advanced_005,,advanced,E-commerce,Measure,,1,magic_number,1,magic_number,0,1,0,3,8.000,2.000,75.290,4.755,0.500,2.377,2.000,0.000,2.000,74
middle_man_basic_001,,basic,E-commerce,Measure,,0,,0,,0,4,0,1,9.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,75
middle_man_basic_002,,basic,Finance,Write,,0,,0,,0,5,0,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,97
middle_man_basic_003,,basic,Healthcare,Analyze,,0,,0,,0,3,0,1,7.000,5.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,57
middle_man_basic_004,,basic,Scientific Computing,Analyze,,0,,0,,0,3,0,1,7.000,5.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,60
middle_man_basic_005,,basic,General Software,Measure,,0,,0,,0,4,0,3,11.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,107
middle_man_basic_006,,basic,E-commerce,Evaluate,,0,,0,,0,4,0,1,9.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,75
middle_man_intermediate_001,,intermediate,Finance,Design,,0,,0,,0,13,0,1,27.000,15.000,100.000,0.000,0.000,0.000,0.000,0.000,12.000,249
middle_man_intermediate_002,,intermediate,Healthcare,Evaluate,,0,,0,,0,6,0,1,13.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,5.000,136
middle_man_intermediate_003,,intermediate,Scientific Computing,Design,,0,,0,,0,8,0,1,17.000,10.000,100.000,0.000,0.000,0.000,0.000,0.000,7.000,136
middle_man_intermediate_004,,intermediate,General Software,Compare,,0,,0,,0,5,0,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,5.000,114
middle_man_intermediate_005,,intermediate,E-commerce,Compare,,0,,0,,0,5,0,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,87
middle_man_advanced_001,,advanced,Finance,Write,,0,,0,,0,6,0,5,17.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,5.000,167
middle_man_advanced_002,,advanced,Healthcare,Compare,,0,,0,,0,5,0,4,14.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,136
middle_man_advanced_003,,advanced,Scientific Computing,Implement,,0,,0,,0,2,0,5,13.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,6.000,134
middle_man_advanced_004,,advanced,General Software,Implement,,0,,0,,0,5,0,4,14.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,8.000,122
middle_man_advanced_005,,advanced,E-commerce,Evaluate,,0,,0,,0,6,0,2,25.000,19.000,86.759,4.755,0.500,2.377,3.000,16.000,7.000,219
inappropriate_intimacy_basic_001,,basic,E-commerce,Implement,,0,,0,,0,2,0,2,7.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,64
inappropriate_intimacy_basic_002,,basic,Finance,Implement,,0,,0,,0,7,0,2,24.000,13.000,59.085,22.459,1.875,42.110,2.000,0.000,3.000,163
inappropriate_intimacy_basic_003,,basic,Healthcare,Design,,0,,0,,0,4,0,3,12.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,95
inappropriate_intimacy_basic_004,,basic,Scientific Computing,List,,0,,0,,0,4,0,2,15.000,9.000,65.981,12.000,2.000,24.000,2.000,0.000,2.000,112
inappropriate_intimacy_basic_005,,basic,General Software,Evaluate,,0,,0,,0,7,0,2,26.000,12.000,60.367,12.000,0.667,8.000,2.000,0.000,9.000,201
inappropriate_intimacy_basic_006,,basic,E-commerce,Design,,0,,0,,0,2,0,2,7.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,64
inappropriate_intimacy_intermediate_001,,intermediate,Finance,Implement,,0,,0,,0,9,0,4,41.000,26.000,62.001,173.065,3.273,566.394,18.000,7.317,3.000,430
inappropriate_intimacy_intermediate_002,,intermediate,Healthcare,Implement,,0,,0,,0,12,0,5,35.000,16.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,270
inappropriate_intimacy_intermediate_003,,intermediate,Scientific Computing,Write,,0,,0,,0,8,0,3,24.000,13.000,63.806,4.755,0.500,2.377,2.000,0.000,3.000,207
inappropriate_intimacy_intermediate_004,,intermediate,General Software,Evaluate,,1,dead_code,1,dead_code,0,8,3,6,29.000,13.000,77.405,72.000,2.000,144.000,1.000,20.690,5.000,354
inappropriate_intimacy_intermediate_005,,intermediate,E-commerce,Measure,,0,,0,,0,6,0,1,14.000,10.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,94
inappropriate_intimacy_intermediate_006,,intermediate,Finance,Implement,,0,,0,,0,9,0,4,47.000,26.000,59.780,173.065,3.273,566.394,20.000,6.383,2.000,441
inappropriate_intimacy_advanced_001,,advanced,Healthcare,Measure,,0,,0,,0,11,0,2,27.000,19.000,62.421,4.755,0.500,2.377,0.000,0.000,0.000,230
inappropriate_intimacy_advanced_002,,advanced,Scientific Computing,Recommend,,0,,0,,0,6,0,4,25.000,14.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,189
inappropriate_intimacy_advanced_003,,advanced,General Software,Report,,0,,0,,7,10,0,2,38.000,21.000,65.155,13.932,0.500,6.966,4.000,2.632,12.000,308
inappropriate_intimacy_advanced_004,,advanced,E-commerce,Implement,,0,,0,,7,4,0,2,20.000,12.000,100.000,0.000,0.000,0.000,0.000,5.000,6.000,187
inappropriate_intimacy_advanced_005,,advanced,Finance,Write,,0,,0,,4,6,0,3,24.000,11.000,82.368,15.510,1.000,15.510,2.000,16.667,7.000,194
inappropriate_intimacy_advanced_006,,advanced,Healthcare,Write,,0,,0,,0,11,0,2,27.000,19.000,62.421,4.755,0.500,2.377,0.000,0.000,0.000,230
alternative_classes_different_interfaces_basic_001,,basic,E-commerce,Compare,,0,,0,,0,2,0,3,11.000,8.000,100.000,0.000,0.000,0.000,0.000,9.091,4.000,104
alternative_classes_different_interfaces_basic_002,,basic,Finance,Compare,,0,,0,,0,2,0,1,6.000,6.000,100.000,0.000,0.000,0.000,0.000,33.333,1.000,76
alternative_classes_different_interfaces_basic_003,,basic,Healthcare,List,,2,broad_except;duplicate_code,1,broad_except,0,4,0,2,36.000,12.000,100.000,0.000,0.000,0.000,2.000,0.000,5.000,220
alternative_classes_different_interfaces_basic_004,,basic,Scientific Computing,Implement,,0,,0,,0,4,0,3,13.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,5.000,117
alternative_classes_different_interfaces_basic_005,,basic,General Software,Evaluate,,0,,0,,0,4,0,4,20.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,134
alternative_classes_different_interfaces_basic_006,,basic,E-commerce,Compare,,0,,0,,0,2,0,3,11.000,8.000,100.000,0.000,0.000,0.000,0.000,9.091,4.000,104
alternative_classes_different_interfaces_intermediate_001,,intermediate,Finance,Analyze,,0,,0,,0,6,6,1,15.000,12.000,100.000,0.000,0.000,0.000,0.000,40.000,0.000,133
alternative_classes_different_interfaces_intermediate_002,,intermediate,Healthcare,Compare,,1,dead_code,1,dead_code,0,6,0,2,23.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,10.000,236
alternative_classes_different_interfaces_intermediate_003,,intermediate,Scientific Computing,Design,,0,,0,,0,3,3,1,9.000,9.000,100.000,0.000,0.000,0.000,0.000,33.333,0.000,102
alternative_classes_different_interfaces_intermediate_004,,intermediate,General Software,Design,,0,,0,,0,3,3,1,9.000,9.000,100.000,0.000,0.000,0.000,0.000,33.333,0.000,89
alternative_classes_different_interfaces_intermediate_005,,intermediate,E-commerce,Evaluate,,0,,0,,0,6,0,3,28.000,17.000,58.608,16.253,1.333,21.671,3.000,0.000,9.000,238
alternative_classes_different_interfaces_advanced_001,,advanced,Finance,List,,0,,0,,0,6,2,5,29.000,12.000,100.000,0.000,0.000,0.000,0.000,6.897,2.000,250
alternative_classes_different_interfaces_advanced_002,,advanced,Healthcare,Compare,,1,magic_number,1,magic_number,0,3,0,2,17.000,13.000,86.099,12.000,0.667,8.000,3.000,17.647,3.000,193
alternative_classes_different_interfaces_advanced_003,,advanced,Scientific Computing,Evaluate,,0,,0,,0,6,3,1,15.000,12.000,100.000,0.000,0.000,0.000,0.000,20.000,0.000,152
alternative_classes_different_interfaces_advanced_004,,advanced,General Software,Compare,,0,,0,,0,8,0,3,30.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,13.000,241
alternative_classes_different_interfaces_advanced_005,,advanced,E-commerce,Compare,,1,dead_code,1,dead_code,0,6,0,3,26.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,9.000,262
incomplete_library_class_basic_001,,basic,E-commerce,Write,,2,dead_code;magic_number,2,dead_code;magic_number,0,3,0,2,11.000,5.000,91.014,46.605,2.000,93.209,2.000,27.273,3.000,120
incomplete_library_class_basic_002,,basic,Finance,Evaluate,,1,magic_number,1,magic_number,0,2,0,2,16.000,9.000,62.984,39.863,1.714,68.337,5.000,0.000,4.000,125
incomplete_library_class_basic_003,,basic,Healthcare,Write,,0,,0,,1,2,0,3,14.000,4.000,83.832,4.755,0.500,2.377,2.000,7.143,7.000,147
incomplete_library_class_basic_004,,basic,Scientific Computing,Design,,2,broad_except;perf_try_in_loop,2,broad_except;perf_try_in_loop,3,8,0,4,40.000,14.000,61.318,48.432,3.750,181.620,7.000,2.500,10.000,319
incomplete_library_class_basic_005,,basic,General Software,Implement,,1,dead_code,1,dead_code,0,2,0,1,11.000,6.000,88.972,4.755,0.500,2.377,7.000,9.091,7.000,128
incomplete_library_class_intermediate_001,,intermediate,E-commerce,Analyze,,0,,0,,4,13,0,2,34.000,21.000,60.843,256.464,7.562,1939.510,6.000,5.882,6.000,330
incomplete_library_class_intermediate_002,,intermediate,Finance,Design,,0,,0,,0,,,,76.000,,,,,,,0.000,,1024
incomplete_library_class_intermediate_003,,intermediate,Healthcare,Recommend,,0,,0,,0,7,0,1,19.000,9.000,72.197,55.507,1.500,83.260,0.000,5.263,6.000,213
incomplete_library_class_intermediate_004,,intermediate,Scientific Computing,Write,,1,magic_number,1,magic_number,9,4,0,1,24.000,8.000,77.437,82.045,2.545,208.841,3.000,16.667,11.000,271
incomplete_library_class_intermediate_005,,intermediate,General Software,Write,,1,dead_code,1,dead_code,4,2,0,6,20.000,6.000,78.946,4.755,0.500,2.377,1.000,5.000,9.000,209
incomplete_library_class_advanced_001,,advanced,E-commerce,Report,,1,dead_code,1,dead_code,0,8,0,4,31.000,15.000,71.278,103.726,3.429,355.633,2.000,12.903,7.000,390
incomplete_library_class_advanced_002,,advanced,Finance,Measure,,1,magic_number,1,magic_number,5,5,0,3,30.000,9.000,79.468,4.755,0.500,2.377,3.000,10.000,10.000,300
incomplete_library_class_advanced_003,,advanced,Healthcare,List,,2,dead_code;magic_number,2,dead_code;magic_number,0,7,4,3,26.000,11.000,83.293,12.000,0.667,8.000,3.000,19.231,5.000,238
incomplete_library_class_advanced_004,,advanced,Scientific Computing,Compare,,1,dead_code,1,dead_code,5,2,0,4,18.000,2.000,100.000,0.000,0.000,0.000,0.000,16.667,11.000,221
data_class_basic_001,,basic,E-commerce,Evaluate,,0,,0,,0,9,0,4,38.000,15.000,54.770,18.575,0.500,9.288,4.000,0.000,2.000,255
data_class_basic_002,,basic,Finance,Analyze,,0,,0,,0,6,0,5,22.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,135
data_class_basic_003,,basic,Healthcare,Implement,,0,,0,,0,11,0,5,37.000,13.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,233
data_class_basic_004,,basic,Scientific Computing,Analyze,,0,,0,,0,6,0,5,17.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,118
data_class_basic_005,,basic,General Software,List,,0,,0,,0,3,0,1,7.000,5.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,56
