task_id,system_mode,complexity,domain,action_keyword,intended,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,n_functions,n_stub,longest_body,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,n_output_tokens
primitive_obsession_intermediate_001,full,intermediate,Finance,List,,1,long_parameter_list,1,long_parameter_list,0,2,0,6,10.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,138
primitive_obsession_intermediate_002,full,intermediate,Healthcare,Measure,,1,long_parameter_list,1,long_parameter_list,0,2,0,7,12.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,138
primitive_obsession_intermediate_003,full,intermediate,Scientific Computing,Measure,,1,duplicate_code,1,duplicate_code,0,6,0,6,35.000,15.000,52.864,68.532,1.000,68.532,6.000,0.000,6.000,410
primitive_obsession_intermediate_004,full,intermediate,General Software,Compare,,0,,0,,0,15,0,5,42.000,19.000,100.000,0.000,0.000,0.000,3.000,0.000,5.000,325
primitive_obsession_intermediate_005,full,intermediate,E-commerce,Report,,1,long_parameter_list,1,long_parameter_list,0,5,0,7,23.000,12.000,61.797,12.000,2.000,24.000,4.000,0.000,2.000,217
primitive_obsession_intermediate_006,full,intermediate,Finance,List,,1,long_parameter_list,1,long_parameter_list,0,2,0,6,10.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,138
primitive_obsession_advanced_001,full,advanced,Healthcare,Analyze,,1,long_parameter_list,1,long_parameter_list,0,6,0,3,36.000,14.000,55.774,53.774,1.000,53.774,5.000,0.000,1.000,323
primitive_obsession_advanced_002,full,advanced,Scientific Computing,Recommend,,1,long_parameter_list,1,long_parameter_list,0,17,0,8,42.000,19.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,366
primitive_obsession_advanced_003,full,advanced,General Software,Implement,,0,,0,,0,7,0,6,26.000,14.000,55.019,51.891,0.500,25.946,5.000,0.000,1.000,279
primitive_obsession_advanced_004,full,advanced,E-commerce,List,,1,long_parameter_list,1,long_parameter_list,6,5,0,9,29.000,8.000,82.027,3.000,1.000,3.000,3.000,10.345,9.000,455
primitive_obsession_advanced_005,full,advanced,Finance,List,,1,long_parameter_list,1,long_parameter_list,0,6,0,3,36.000,14.000,55.774,53.774,1.000,53.774,5.000,0.000,1.000,323
primitive_obsession_advanced_006,full,advanced,Healthcare,Evaluate,,1,long_parameter_list,1,long_parameter_list,0,17,0,8,42.000,19.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,366
switch_statements_basic_001,full,basic,E-commerce,Design,,1,magic_number,1,magic_number,0,1,0,1,13.000,6.000,63.519,42.110,0.833,35.092,6.000,0.000,0.000,103
switch_statements_basic_002,full,basic,Finance,Implement,,1,magic_number,1,magic_number,0,1,0,1,13.000,6.000,63.519,42.110,0.833,35.092,6.000,0.000,1.000,110
switch_statements_basic_003,full,basic,Healthcare,Analyze,,1,magic_number,1,magic_number,0,1,0,1,13.000,6.000,63.519,42.110,0.833,35.092,6.000,0.000,0.000,102
switch_statements_basic_004,full,basic,Scientific Computing,Implement,,0,,0,,0,1,0,2,9.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,90
switch_statements_basic_005,full,basic,General Software,Report,,1,magic_number,1,magic_number,0,1,0,1,9.000,4.000,94.923,59.795,1.500,89.692,4.000,44.444,0.000,123
switch_statements_basic_006,full,basic,E-commerce,Recommend,,2,dead_code;magic_number,2,dead_code;magic_number,0,1,0,1,14.000,6.000,90.456,42.110,0.833,35.092,6.000,35.714,1.000,122
switch_statements_intermediate_001,full,intermediate,Finance,Write,,1,magic_number,1,magic_number,0,1,0,1,75.000,31.000,36.902,375.293,1.765,662.282,51.000,0.000,0.000,655
switch_statements_intermediate_002,full,intermediate,Healthcare,Recommend,,1,magic_number,1,magic_number,0,1,0,1,31.000,21.000,46.085,447.042,1.474,658.799,26.000,0.000,0.000,326
switch_statements_intermediate_003,full,intermediate,Scientific Computing,Implement,,2,long_method;magic_number,2,long_method;magic_number,0,1,0,1,71.000,29.000,38.177,319.818,2.154,688.838,49.000,0.000,1.000,579
switch_statements_intermediate_004,full,intermediate,General Software,Report,,1,magic_number,1,magic_number,0,1,0,1,37.000,15.000,48.525,150.568,1.273,191.633,27.000,0.000,0.000,290
switch_statements_intermediate_005,full,intermediate,E-commerce,Design,,1,magic_number,1,magic_number,0,1,0,1,17.000,11.000,55.862,181.521,1.556,282.366,14.000,0.000,5.000,183
switch_statements_intermediate_006,full,intermediate,Finance,List,,1,magic_number,1,magic_number,0,1,0,1,75.000,31.000,36.902,375.293,1.765,662.282,51.000,0.000,0.000,655
switch_statements_advanced_001,full,advanced,Healthcare,Report,,3,dead_code;long_parameter_list;magic_number,3,dead_code;long_parameter_list;magic_number,0,1,0,7,20.000,9.000,78.630,262.331,3.750,983.741,8.000,25.000,0.000,224
switch_statements_advanced_002,full,advanced,Scientific Computing,Report,,4,duplicate_code;long_method;long_parameter_list;magic_number,4,duplicate_code;long_method;long_parameter_list;magic_number,0,1,0,1,163.000,71.000,23.420,480.000,2.667,1280.000,115.000,0.000,1.000,992
switch_statements_advanced_003,full,advanced,General Software,Compare,,1,duplicate_code,1,duplicate_code,0,,,,,,,,,,,,,4096
switch_statements_advanced_004,full,advanced,E-commerce,Analyze,,1,duplicate_code,1,duplicate_code,0,,,,,,,,,,,,,4096
switch_statements_advanced_005,full,advanced,Finance,Report,,5,deep_nesting;duplicate_code;long_method;long_parameter_list;magic_number,5,deep_nesting;duplicate_code;long_method;long_parameter_list;magic_number,8,1,0,1,98.000,34.000,44.065,197.654,1.579,312.086,115.000,2.041,2.000,823
switch_statements_advanced_006,full,advanced,Healthcare,Implement,,3,dead_code;long_parameter_list;magic_number,3,dead_code;long_parameter_list;magic_number,0,1,0,7,20.000,9.000,78.630,262.331,3.750,983.741,8.000,25.000,0.000,224
parallel_inheritance_basic_001,full,basic,E-commerce,Recommend,,0,,0,,0,10,1,2,38.000,30.000,100.000,0.000,0.000,0.000,6.000,0.000,3.000,259
parallel_inheritance_basic_002,full,basic,Finance,Recommend,,0,,0,,0,6,4,1,17.000,16.000,100.000,0.000,0.000,0.000,0.000,17.647,2.000,120
parallel_inheritance_basic_003,full,basic,Healthcare,Write,,0,,0,,0,7,3,3,27.000,21.000,100.000,0.000,0.000,0.000,0.000,11.111,2.000,221
parallel_inheritance_basic_004,full,basic,Scientific Computing,Implement,,0,,0,,0,12,5,1,32.000,28.000,100.000,0.000,0.000,0.000,0.000,9.375,7.000,228
parallel_inheritance_basic_005,full,basic,General Software,Analyze,,1,duplicate_code,1,duplicate_code,0,13,1,2,35.000,27.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,255
parallel_inheritance_basic_006,full,basic,E-commerce,List,,0,,0,,0,10,1,2,38.000,30.000,100.000,0.000,0.000,0.000,6.000,0.000,3.000,259
parallel_inheritance_intermediate_001,full,intermediate,Finance,Design,,0,,0,,0,12,3,1,36.000,36.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,226
parallel_inheritance_intermediate_002,full,intermediate,Healthcare,Write,,1,magic_number,1,magic_number,0,14,4,3,49.000,45.000,61.832,36.000,1.333,48.000,2.000,4.082,3.000,407
parallel_inheritance_intermediate_003,full,intermediate,Scientific Computing,Write,,0,,0,,0,4,0,1,14.000,13.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,121
parallel_inheritance_intermediate_004,full,intermediate,General Software,Report,,0,,0,,0,4,0,1,18.000,15.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,105
parallel_inheritance_intermediate_005,full,intermediate,E-commerce,Analyze,,0,,0,,0,13,12,1,45.000,42.000,100.000,0.000,0.000,0.000,0.000,20.000,0.000,302
parallel_inheritance_advanced_001,full,advanced,Finance,Measure,,0,,0,,0,5,5,1,65.000,40.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,340
parallel_inheritance_advanced_002,full,advanced,Healthcare,List,,0,,0,,0,30,25,3,97.000,91.000,100.000,0.000,0.000,0.000,0.000,20.619,2.000,847
parallel_inheritance_advanced_003,full,advanced,Scientific Computing,Design,,0,,0,,0,5,5,1,23.000,19.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,163
parallel_inheritance_advanced_004,full,advanced,General Software,Write,,0,,0,,0,30,26,1,90.000,90.000,100.000,0.000,0.000,0.000,0.000,23.333,2.000,669
parallel_inheritance_advanced_005,full,advanced,E-commerce,Analyze,,0,,0,,0,5,5,1,65.000,40.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,340
lazy_class_basic_001,full,basic,E-commerce,Compare,,0,,0,,0,1,0,1,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,22
lazy_class_basic_002,full,basic,Finance,Measure,,1,dead_code,1,dead_code,0,1,0,1,4.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,30
lazy_class_basic_003,full,basic,Healthcare,Report,,0,,0,,0,1,0,2,5.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,63
lazy_class_basic_004,full,basic,Scientific Computing,Write,,0,,0,,0,2,0,1,5.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,41
lazy_class_basic_005,full,basic,General Software,Recommend,,0,,0,,0,1,0,1,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,19
lazy_class_basic_006,full,basic,E-commerce,Compare,,0,,0,,0,3,0,1,8.000,6.000,69.605,27.000,1.800,48.600,1.000,0.000,0.000,54
lazy_class_intermediate_001,full,intermediate,Finance,Analyze,,0,,0,,0,3,0,1,10.000,9.000,100.000,0.000,0.000,0.000,1.000,0.000,4.000,62
lazy_class_intermediate_002,full,intermediate,Healthcare,Measure,,0,,0,,0,3,0,2,14.000,9.000,71.179,4.755,0.500,2.377,0.000,0.000,1.000,101
lazy_class_intermediate_003,full,intermediate,Scientific Computing,Evaluate,,0,,0,,0,6,0,3,17.000,12.000,82.594,43.020,2.000,86.039,0.000,17.647,3.000,192
lazy_class_intermediate_004,full,intermediate,General Software,Report,,0,,0,,0,4,0,3,17.000,12.000,61.021,41.513,2.286,94.887,1.000,0.000,1.000,122
lazy_class_intermediate_005,full,intermediate,E-commerce,Measure,,0,,0,,0,4,0,2,17.000,10.000,100.000,0.000,0.000,0.000,0.000,11.765,3.000,139
lazy_class_advanced_001,full,advanced,Finance,Measure,,1,magic_number,1,magic_number,0,7,0,1,26.000,25.000,54.129,81.749,3.545,289.838,5.000,0.000,3.000,215
lazy_class_advanced_002,full,advanced,Healthcare,Report,,1,magic_number,1,magic_number,0,6,0,1,19.000,22.000,69.978,105.416,4.000,421.662,4.000,5.263,2.000,202
lazy_class_advanced_003,full,advanced,Scientific Computing,List,,0,,0,,0,6,0,1,33.000,22.000,53.033,55.507,2.222,123.348,3.000,0.000,9.000,254
lazy_class_advanced_004,full,advanced,General Software,Implement,,0,,0,,0,10,0,3,28.000,20.000,57.132,25.266,0.500,12.633,0.000,0.000,3.000,207
lazy_class_advanced_005,full,advanced,E-commerce,Recommend,,1,magic_number,1,magic_number,0,7,0,1,26.000,25.000,54.129,81.749,3.545,289.838,5.000,0.000,3.000,215
temporary_field_basic_001,full,basic,E-commerce,Design,,1,magic_number,1,magic_number,0,2,0,3,18.000,6.000,85.631,15.510,1.000,15.510,2.000,16.667,4.000,247
temporary_field_basic_002,full,basic,Finance,Report,,1,magic_number,1,magic_number,0,5,0,3,22.000,10.000,78.938,76.000,2.727,207.273,4.000,18.182,5.000,243
temporary_field_basic_003,full,basic,Healthcare,Analyze,,0,,0,,0,1,0,3,5.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,35
temporary_field_basic_004,full,basic,Scientific Computing,Recommend,,0,,0,,0,1,0,3,5.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,38
temporary_field_basic_005,full,basic,General Software,Design,,1,magic_number,1,magic_number,0,5,0,3,18.000,9.000,82.613,12.000,0.667,8.000,3.000,11.111,2.000,145
temporary_field_basic_006,full,basic,E-commerce,Compare,,1,magic_number,1,magic_number,0,2,0,3,18.000,6.000,85.631,15.510,1.000,15.510,2.000,16.667,4.000,247
temporary_field_intermediate_001,full,intermediate,Finance,List,,0,,0,,0,1,0,6,8.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,59
temporary_field_intermediate_002,full,intermediate,Healthcare,Compare,,0,,0,,0,1,0,6,8.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,70
temporary_field_intermediate_003,full,intermediate,Scientific Computing,Recommend,,0,,0,,0,4,0,6,20.000,7.000,91.239,15.510,1.000,15.510,1.000,45.000,3.000,300
temporary_field_intermediate_004,full,intermediate,General Software,Design,,0,,0,,0,6,0,5,17.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,149
temporary_field_intermediate_005,full,intermediate,E-commerce,Report,,0,,0,,0,6,0,5,17.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,148
temporary_field_advanced_001,full,advanced,Finance,Compare,,0,,0,,0,1,0,10,12.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,92
temporary_field_advanced_002,full,advanced,Healthcare,List,,0,,0,,0,1,0,10,12.000,3.000,100.000,0.000,0.000,0.000,0.000,8.333,0.000,120
temporary_field_advanced_003,full,advanced,Scientific Computing,List,,0,,0,,0,10,0,9,29.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,275
temporary_field_advanced_004,full,advanced,General Software,Report,,0,,0,,0,4,3,9,17.000,6.000,100.000,0.000,0.000,0.000,0.000,17.647,0.000,145
temporary_field_advanced_005,full,advanced,E-commerce,Compare,,0,,0,,0,1,0,10,12.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,92
message_chains_basic_001,full,basic,E-commerce,Report,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,22
message_chains_basic_002,full,basic,Finance,Implement,,1,magic_number,1,magic_number,0,1,0,3,12.000,3.000,90.387,12.000,0.667,8.000,3.000,16.667,0.000,126
message_chains_basic_003,full,basic,Healthcare,Write,,1,dead_code,1,dead_code,0,1,0,3,8.000,2.000,100.000,0.000,0.000,0.000,0.000,25.000,0.000,154
message_chains_basic_004,full,basic,Scientific Computing,Measure,,0,,0,,0,1,0,3,7.000,1.000,100.000,0.000,0.000,0.000,0.000,42.857,0.000,89
message_chains_basic_005,full,basic,General Software,Compare,,1,magic_number,1,magic_number,0,1,0,1,11.000,5.000,93.634,53.774,1.000,53.774,10.000,63.636,0.000,171
message_chains_basic_006,full,basic,E-commerce,Compare,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,22
message_chains_intermediate_001,full,intermediate,Finance,Write,,1,magic_number,1,magic_number,0,1,0,2,6.000,2.000,78.015,4.755,0.500,2.377,2.000,0.000,0.000,51
message_chains_intermediate_002,full,intermediate,Healthcare,Compare,,0,,0,,0,1,0,4,8.000,3.000,75.155,4.755,0.500,2.377,3.000,0.000,0.000,72
message_chains_intermediate_003,full,intermediate,Scientific Computing,Analyze,,0,,0,,0,1,0,3,5.000,1.000,100.000,0.000,0.000,0.000,0.000,40.000,1.000,96
message_chains_intermediate_004,full,intermediate,General Software,Report,,0,,0,,0,1,0,4,6.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,1.000,95
message_chains_intermediate_005,full,intermediate,E-commerce,Compare,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,1.000,48
message_chains_advanced_001,full,advanced,Finance,Evaluate,,1,dead_code,1,dead_code,0,1,0,4,6.000,1.000,100.000,4.755,0.500,2.377,0.000,50.000,4.000,105
message_chains_advanced_002,full,advanced,Healthcare,Measure,,0,,0,,0,1,0,9,15.000,4.000,91.120,15.510,1.000,15.510,7.000,26.667,0.000,162
message_chains_advanced_003,full,advanced,Scientific Computing,Write,,1,deep_nesting,1,deep_nesting,0,1,0,3,21.000,9.000,100.000,0.000,0.000,0.000,36.000,19.048,1.000,206
message_chains_advanced_004,full,advanced,General Software,Implement,,0,,0,,0,1,0,2,6.000,3.000,100.000,4.755,0.500,2.377,2.000,66.667,1.000,107
message_chains_advanced_005,full,advanced,E-commerce,Measure,,1,magic_number,1,magic_number,0,1,0,3,8.000,2.000,75.290,4.755,0.500,2.377,2.000,0.000,3.000,86
middle_man_basic_001,full,basic,E-commerce,Measure,,0,,0,,0,7,3,1,16.000,11.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,133
middle_man_basic_002,full,basic,Finance,Write,,0,,0,,0,5,0,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,111
middle_man_basic_003,full,basic,Healthcare,Analyze,,0,,0,,0,4,0,1,9.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,73
middle_man_basic_004,full,basic,Scientific Computing,Analyze,,0,,0,,0,3,0,1,7.000,5.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,60
middle_man_basic_005,full,basic,General Software,Measure,,0,,0,,0,4,0,3,11.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,107
middle_man_basic_006,full,basic,E-commerce,Evaluate,,0,,0,,0,7,3,1,16.000,11.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,133
middle_man_intermediate_001,full,intermediate,Finance,Design,,0,,0,,0,13,0,1,27.000,15.000,100.000,0.000,0.000,0.000,0.000,0.000,12.000,263
middle_man_intermediate_002,full,intermediate,Healthcare,Evaluate,,0,,0,,0,6,0,1,13.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,5.000,136
middle_man_intermediate_003,full,intermediate,Scientific Computing,Design,,0,,0,,0,8,0,1,17.000,10.000,100.000,0.000,0.000,0.000,0.000,0.000,7.000,136
middle_man_intermediate_004,full,intermediate,General Software,Compare,,0,,0,,0,5,0,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,5.000,124
middle_man_intermediate_005,full,intermediate,E-commerce,Compare,,0,,0,,0,5,0,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,87
middle_man_advanced_001,full,advanced,Finance,Write,,0,,0,,0,6,0,5,17.000,8.000,100.000,0.000,0.000,0.000,0.000,29.412,5.000,204
middle_man_advanced_002,full,advanced,Healthcare,Compare,,0,,0,,0,5,0,4,14.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,136
middle_man_advanced_003,full,advanced,Scientific Computing,Implement,,0,,0,,0,6,0,5,17.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,10.000,183
middle_man_advanced_004,full,advanced,General Software,Implement,,0,,0,,0,5,0,4,14.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,8.000,122
middle_man_advanced_005,full,advanced,E-commerce,Evaluate,,0,,0,,0,6,0,2,29.000,18.000,84.033,4.755,0.500,2.377,2.000,13.793,7.000,237
inappropriate_intimacy_basic_001,full,basic,E-commerce,Implement,,0,,0,,0,2,0,3,9.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,90
inappropriate_intimacy_basic_002,full,basic,Finance,Implement,,0,,0,,0,7,0,2,25.000,13.000,76.877,11.610,1.000,11.610,2.000,8.000,4.000,192
inappropriate_intimacy_basic_003,full,basic,Healthcare,Design,,0,,0,,3,6,0,3,25.000,12.000,79.726,4.755,0.500,2.377,3.000,8.000,10.000,228
inappropriate_intimacy_basic_004,full,basic,Scientific Computing,List,,0,,0,,0,10,0,3,45.000,20.000,47.082,120.405,5.143,619.224,11.000,0.000,5.000,365
inappropriate_intimacy_basic_005,full,basic,General Software,Evaluate,,0,,0,,0,12,0,2,47.000,20.000,56.497,4.755,0.500,2.377,3.000,0.000,11.000,365
inappropriate_intimacy_basic_006,full,basic,E-commerce,Design,,0,,0,,0,2,0,3,9.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,90
inappropriate_intimacy_intermediate_001,full,intermediate,Finance,Implement,,0,,0,,0,5,0,4,20.000,14.000,81.413,27.000,1.800,48.600,4.000,15.000,2.000,229
inappropriate_intimacy_intermediate_002,full,intermediate,Healthcare,Implement,,0,,0,,0,12,0,5,35.000,16.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,270
inappropriate_intimacy_intermediate_003,full,intermediate,Scientific Computing,Write,,1,magic_number,1,magic_number,0,10,0,3,29.000,20.000,61.184,169.216,4.421,748.112,6.000,3.448,3.000,272
inappropriate_intimacy_intermediate_004,full,intermediate,General Software,Evaluate,,0,,0,,0,12,0,3,38.000,20.000,50.319,70.324,1.500,105.486,4.000,0.000,1.000,330
inappropriate_intimacy_intermediate_005,full,intermediate,E-commerce,Measure,,0,,0,,0,6,0,1,14.000,10.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,94
inappropriate_intimacy_intermediate_006,full,intermediate,Finance,Implement,,0,,0,,0,5,0,4,20.000,14.000,81.413,27.000,1.800,48.600,4.000,15.000,2.000,229
inappropriate_intimacy_advanced_001,full,advanced,Healthcare,Measure,,0,,0,,6,6,0,1,21.000,12.000,83.378,25.266,1.200,30.319,0.000,19.048,7.000,199
inappropriate_intimacy_advanced_002,full,advanced,Scientific Computing,Recommend,,1,duplicate_code,1,duplicate_code,0,17,0,4,56.000,25.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,357
inappropriate_intimacy_advanced_003,full,advanced,General Software,Report,,0,,0,,9,11,0,3,50.000,22.000,67.804,55.507,2.222,123.348,8.000,12.000,15.000,512
inappropriate_intimacy_advanced_004,full,advanced,E-commerce,Implement,,0,,0,,0,21,0,4,75.000,40.000,51.586,41.513,1.500,62.270,7.000,1.333,9.000,606
inappropriate_intimacy_advanced_005,full,advanced,Finance,Write,,0,,0,,0,11,4,3,30.000,20.000,81.360,4.755,0.500,2.377,1.000,13.333,1.000,229
inappropriate_intimacy_advanced_006,full,advanced,Healthcare,Write,,0,,0,,6,6,0,1,21.000,12.000,83.378,25.266,1.200,30.319,0.000,19.048,7.000,199
alternative_classes_different_interfaces_basic_001,full,basic,E-commerce,Compare,,0,,0,,0,2,0,3,11.000,8.000,100.000,0.000,0.000,0.000,0.000,9.091,4.000,104
alternative_classes_different_interfaces_basic_002,full,basic,Finance,Compare,,0,,0,,0,2,0,1,6.000,6.000,100.000,0.000,0.000,0.000,0.000,33.333,1.000,77
alternative_classes_different_interfaces_basic_003,full,basic,Healthcare,List,,2,broad_except;duplicate_code,1,broad_except,0,4,0,2,36.000,12.000,100.000,0.000,0.000,0.000,2.000,0.000,5.000,220
alternative_classes_different_interfaces_basic_004,full,basic,Scientific Computing,Implement,,0,,0,,0,6,0,5,23.000,12.000,66.977,2.000,0.500,1.000,2.000,0.000,8.000,169
alternative_classes_different_interfaces_basic_005,full,basic,General Software,Evaluate,,1,magic_number,1,magic_number,0,4,0,4,26.000,12.000,60.940,13.932,0.500,6.966,4.000,0.000,4.000,194
alternative_classes_different_interfaces_basic_006,full,basic,E-commerce,Compare,,0,,0,,0,2,0,3,11.000,8.000,100.000,0.000,0.000,0.000,0.000,9.091,4.000,104
alternative_classes_different_interfaces_intermediate_001,full,intermediate,Finance,Analyze,,1,broad_except,1,broad_except,3,6,3,1,63.000,18.000,66.513,4.755,0.500,2.377,3.000,1.587,7.000,412
alternative_classes_different_interfaces_intermediate_002,full,intermediate,Healthcare,Compare,,1,dead_code,1,dead_code,0,6,0,2,23.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,10.000,242
alternative_classes_different_interfaces_intermediate_003,full,intermediate,Scientific Computing,Design,,2,magic_number;mutable_default,2,magic_number;mutable_default,0,3,0,2,16.000,13.000,65.370,12.000,0.667,8.000,3.000,0.000,5.000,116
alternative_classes_different_interfaces_intermediate_004,full,intermediate,General Software,Design,,1,dead_code,1,dead_code,0,6,0,2,22.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,143
alternative_classes_different_interfaces_intermediate_005,full,intermediate,E-commerce,Evaluate,,0,,1,dead_code,2,3,0,6,31.000,7.000,81.427,3.000,1.000,3.000,1.000,9.677,14.000,253
alternative_classes_different_interfaces_advanced_001,full,advanced,Finance,List,,0,,0,,0,6,2,5,30.000,12.000,100.000,0.000,0.000,0.000,0.000,6.667,2.000,257
alternative_classes_different_interfaces_advanced_002,full,advanced,Healthcare,Compare,,1,magic_number,1,magic_number,0,3,0,4,22.000,13.000,82.606,12.000,0.667,8.000,3.000,13.636,3.000,263
alternative_classes_different_interfaces_advanced_003,full,advanced,Scientific Computing,Evaluate,,1,magic_number,1,magic_number,0,6,0,5,43.000,14.000,56.571,25.266,0.500,12.633,1.000,0.000,1.000,362
alternative_classes_different_interfaces_advanced_004,full,advanced,General Software,Compare,,0,,0,,0,8,0,3,29.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,13.000,244
alternative_classes_different_interfaces_advanced_005,full,advanced,E-commerce,Compare,,1,long_parameter_list,1,long_parameter_list,0,6,0,4,28.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,11.000,303
incomplete_library_class_basic_001,full,basic,E-commerce,Write,,1,dead_code,1,dead_code,0,3,0,3,12.000,5.000,71.899,46.605,2.000,93.209,2.000,8.333,3.000,256
incomplete_library_class_basic_002,full,basic,Finance,Evaluate,,1,magic_number,1,magic_number,6,3,0,2,26.000,11.000,85.577,4.755,0.500,2.377,4.000,15.385,11.000,251
incomplete_library_class_basic_003,full,basic,Healthcare,Write,,0,,0,,0,3,0,4,26.000,7.000,59.416,13.932,0.500,6.966,4.000,0.000,9.000,257
incomplete_library_class_basic_004,full,basic,Scientific Computing,Design,,1,mutable_default,2,dead_code;mutable_default,3,7,0,6,58.000,18.000,61.023,73.574,3.273,240.789,5.000,5.172,13.000,437
incomplete_library_class_basic_005,full,basic,General Software,Implement,,1,duplicate_code,1,duplicate_code,0,2,0,2,11.000,5.000,91.477,4.755,0.500,2.377,5.000,0.000,6.000,244
incomplete_library_class_intermediate_001,full,intermediate,E-commerce,Analyze,,1,dead_code,1,dead_code,1,14,0,4,37.000,22.000,55.414,274.006,7.700,2109.846,6.000,2.703,7.000,351
incomplete_library_class_intermediate_002,full,intermediate,Finance,Design,,0,,0,,0,6,0,4,19.000,10.000,88.849,13.932,1.333,18.575,2.000,0.000,9.000,246
incomplete_library_class_intermediate_003,full,intermediate,Healthcare,Recommend,,0,,0,,7,4,0,1,20.000,8.000,70.978,66.608,1.091,72.663,0.000,5.000,10.000,237
incomplete_library_class_intermediate_004,full,intermediate,Scientific Computing,Write,,1,magic_number,1,magic_number,8,4,0,2,25.000,8.000,74.790,72.000,2.727,196.364,3.000,12.000,10.000,255
incomplete_library_class_intermediate_005,full,intermediate,General Software,Write,,0,,0,,4,2,0,8,20.000,2.000,100.000,0.000,0.000,0.000,0.000,20.000,11.000,400
incomplete_library_class_advanced_001,full,advanced,E-commerce,Report,,1,dead_code,1,dead_code,9,7,0,4,51.000,12.000,62.895,43.020,2.000,86.039,3.000,3.922,10.000,592
incomplete_library_class_advanced_002,full,advanced,Finance,Measure,,2,broad_except;dead_code,1,dead_code,3,4,0,3,55.000,16.000,61.300,51.891,1.111,57.657,15.000,3.636,14.000,567
incomplete_library_class_advanced_003,full,advanced,Healthcare,List,,1,magic_number,1,magic_number,0,6,0,4,42.000,16.000,63.664,114.694,2.400,275.266,10.000,7.143,9.000,416
incomplete_library_class_advanced_004,full,advanced,Scientific Computing,Compare,,1,dead_code,1,dead_code,5,4,0,6,27.000,6.000,84.249,13.932,0.500,6.966,2.000,22.222,11.000,336
data_class_basic_001,full,basic,E-commerce,Evaluate,,0,,0,,0,9,0,4,38.000,15.000,54.770,18.575,0.500,9.288,4.000,0.000,2.000,255
